,player_id,match_id,team_id,position,age,minutes,goals,assists,pens_made,pens_att,shots_total,shots_on_target,cards_yellow,cards_red,touches,pressures,tackles,interceptions,blocks,xg,npxg,xa,sca,gca,passes_completed,passes,passes_pct,progressive_passes,carries,progressive_carries,dribbles_completed,dribbles
9,1265a93a,776aa8ab,cff3d9bb,WB,21-361,90,0,0,0,0,1,1,1,0,88,23,2,1,3,0.0,0.0,0.1,3,0,68,81,84.0,10,67,10,2,3
10,18b896d6,776aa8ab,cff3d9bb,CB,28-276,90,0,0,0,0,1,0,0,0,64,13,1,1,0,0.0,0.0,0.1,2,0,49,59,83.1,4,47,9,0,0
11,86e7deaf,776aa8ab,cff3d9bb,CB,37-073,90,1,0,0,0,1,1,0,0,65,7,0,1,4,0.1,0.1,0.0,2,0,47,56,83.9,0,35,5,0,0
12,1cb49278,776aa8ab,cff3d9bb,CB,25-238,90,0,0,0,0,1,0,1,0,76,11,1,2,0,0.0,0.0,0.0,0,0,59,70,84.3,6,55,3,2,2
13,33887998,776aa8ab,cff3d9bb,GK,29-278,90,0,0,0,0,0,0,0,0,31,1,0,0,0,0.0,0.0,0.0,0,0,23,30,76.7,0,17,0,0,0
0,c17bfb65,11ed382d,b2b47a98,"FW,AM",25-112,90,0,0,0,0,1,0,0,0,48,15,2,2,2,0.1,0.1,0.2,6,0,23,32,71.9,3,35,6,1,1
1,c596fcb0,11ed382d,b2b47a98,FW,29-280,90,1,0,0,0,3,1,0,0,26,10,0,0,1,0.4,0.4,0.1,3,0,8,14,57.1,1,11,2,0,1
2,2b16cb1a,11ed382d,b2b47a98,"LM,AM",24-267,89,0,0,0,0,3,1,0,0,38,4,0,0,1,0.1,0.1,0.4,6,0,17,23,73.9,2,35,12,2,6
3,de112b84,11ed382d,b2b47a98,AM,26-283,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0.2,0.2,0.0,0,0,0,0,,0,0,0,0,0
4,862a1c15,11ed382d,b2b47a98,RM,27-297,84,0,0,0,0,6,1,0,0,37,17,4,1,0,0.3,0.3,0.0,4,0,18,23,78.3,2,24,5,0,0
5,f25b010f,11ed382d,b2b47a98,CB,32-286,6,0,0,0,0,0,0,0,0,3,1,0,0,0,0.0,0.0,0.0,0,0,2,2,100.0,0,1,0,0,0
6,a3b03921,11ed382d,b2b47a98,DM,22-106,90,0,0,0,0,1,0,0,0,39,8,0,0,0,0.2,0.2,0.1,5,0,26,33,78.8,4,33,4,0,3
7,3727dd3c,11ed382d,b2b47a98,DM,29-280,90,0,0,0,0,2,1,0,0,61,5,0,1,0,0.0,0.0,0.0,5,0,38,53,71.7,6,33,1,0,0
8,efb9215a,11ed382d,b2b47a98,"LB,WB",23-313,90,0,0,0,0,0,0,0,0,55,13,5,2,2,0.0,0.0,0.0,1,1,27,42,64.3,2,29,2,0,1
9,450ab6fc,11ed382d,b2b47a98,CB,28-023,90,0,0,0,0,2,0,0,0,54,9,0,1,1,0.0,0.0,0.0,0,0,25,36,69.4,1,11,0,0,0
10,c8aa95da,11ed382d,b2b47a98,CB,29-349,90,0,1,0,0,0,0,0,0,38,7,0,2,2,0.0,0.0,0.0,0,0,11,30,36.7,0,15,2,0,0
11,758dd7f0,11ed382d,b2b47a98,"RB,WB",27-213,90,0,0,0,0,0,0,1,0,45,5,3,0,1,0.0,0.0,0.0,2,1,26,37,70.3,1,21,0,1,1
12,3a949a25,11ed382d,b2b47a98,GK,32-323,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,20,34,58.8,0,16,0,0,0
0,beb391dd,11ed382d,943e8050,FW,25-068,31,0,0,0,0,3,1,0,0,9,6,1,0,0,0.1,0.1,0.0,0,0,1,5,20.0,0,4,1,0,0
1,0d4ceb32,11ed382d,943e8050,FW,29-217,59,0,0,0,0,1,0,0,0,12,18,1,0,0,0.1,0.1,0.0,1,0,4,7,57.1,0,6,0,0,0
2,4e9a0555,11ed382d,943e8050,FW,29-362,90,0,0,0,0,0,0,0,0,34,16,1,1,0,0.0,0.0,0.0,2,0,20,26,76.9,5,14,1,0,0
3,fc15fb84,11ed382d,943e8050,LM,22-012,90,0,0,0,0,1,0,0,0,41,14,4,2,2,0.0,0.0,0.0,1,0,23,32,71.9,0,30,1,0,0
4,f72293fc,11ed382d,943e8050,RM,31-038,79,0,0,0,0,3,0,0,0,46,22,7,1,1,0.2,0.2,0.0,3,0,21,29,72.4,2,33,2,2,3
5,4ab53cdb,11ed382d,943e8050,RM,32-128,11,0,0,0,0,0,0,0,0,4,3,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,2,0,0,0
6,47369df8,11ed382d,943e8050,DM,25-350,90,0,0,0,0,1,0,0,0,50,20,1,1,3,0.0,0.0,0.0,2,0,28,40,70.0,2,30,1,0,0
7,495945ef,11ed382d,943e8050,DM,31-247,90,0,0,0,0,0,0,0,0,62,17,2,1,1,0.0,0.0,0.2,2,0,44,57,77.2,7,41,2,1,1
8,cc2d7ad5,11ed382d,943e8050,LB,28-077,90,0,0,0,0,0,0,0,0,62,5,0,1,3,0.0,0.0,0.0,0,0,33,48,68.8,3,32,4,1,5
9,15ea812b,11ed382d,943e8050,CB,29-015,90,0,0,0,0,1,0,0,0,62,6,1,2,6,0.2,0.2,0.0,1,0,35,49,71.4,3,30,0,0,0
10,a8c19eb8,11ed382d,943e8050,CB,20-218,90,0,0,0,0,0,0,1,0,50,13,0,2,5,0.0,0.0,0.0,0,0,29,38,76.3,2,27,2,0,0
11,9a9c05db,11ed382d,943e8050,RB,32-178,74,0,0,0,0,0,0,0,0,42,6,3,3,0,0.0,0.0,0.1,2,0,25,32,78.1,7,17,2,1,1
12,24fae784,11ed382d,943e8050,RB,26-072,16,0,0,0,0,0,0,0,0,14,2,1,0,1,0.0,0.0,0.0,0,0,6,7,85.7,2,5,1,0,0
13,4b40d9ca,11ed382d,943e8050,GK,29-229,90,0,0,0,0,0,0,0,0,33,0,0,0,0,0.0,0.0,0.0,1,0,15,28,53.6,0,16,0,1,1
0,97220da2,27fd5d70,33c895d4,FW,20-085,80,1,0,0,0,4,3,0,0,35,21,0,1,2,0.7,0.7,0.0,2,1,10,15,66.7,1,23,3,2,4
1,68c720b5,27fd5d70,33c895d4,FW,24-297,10,0,0,0,0,0,0,0,0,3,2,0,0,1,0.0,0.0,0.0,0,0,0,1,0.0,0,2,1,0,1
2,f2bf1b0f,27fd5d70,33c895d4,FW,25-144,90,0,0,0,0,3,1,0,0,33,23,0,1,1,0.2,0.2,0.1,2,0,15,18,83.3,4,21,1,0,2
3,f1e94cd6,27fd5d70,33c895d4,LM,22-152,83,0,0,0,0,1,0,1,0,41,26,2,0,2,0.0,0.0,0.0,3,0,10,21,47.6,1,31,4,2,3
4,68dc0dac,27fd5d70,33c895d4,LM,27-122,7,0,0,0,0,0,0,1,0,3,2,0,0,0,0.0,0.0,0.0,0,0,0,2,0.0,0,1,0,0,0
5,ab651565,27fd5d70,33c895d4,RM,27-273,90,0,1,0,0,0,0,0,0,50,18,1,2,5,0.0,0.0,0.5,5,1,27,39,69.2,2,30,6,1,2
6,4b511457,27fd5d70,33c895d4,DM,30-071,90,0,0,0,0,0,0,1,0,48,27,3,1,3,0.0,0.0,0.2,1,0,28,37,75.7,6,25,3,1,4
7,3515d404,27fd5d70,33c895d4,DM,27-033,90,0,0,0,0,2,0,0,0,61,12,1,3,1,0.1,0.1,0.0,1,0,30,47,63.8,4,22,1,1,2
8,984a5a64,27fd5d70,33c895d4,LB,24-235,90,0,0,0,0,0,0,0,0,51,5,1,5,0,0.0,0.0,0.0,0,0,28,44,63.6,5,25,1,1,3
9,0b33f6ad,27fd5d70,33c895d4,CB,22-231,90,0,0,0,0,1,0,1,0,50,5,1,4,2,0.0,0.0,0.0,1,0,23,41,56.1,2,14,1,0,0
10,b5bf1770,27fd5d70,33c895d4,CB,24-306,90,0,0,0,0,1,0,0,0,42,12,1,3,5,0.0,0.0,0.1,4,0,17,29,58.6,3,19,4,1,1
11,afed6722,27fd5d70,33c895d4,RB,19-022,90,0,0,0,0,2,0,0,0,61,11,1,3,2,0.3,0.3,0.1,2,0,32,47,68.1,1,31,6,1,2
12,36c2ca73,27fd5d70,33c895d4,GK,32-001,90,0,0,0,0,0,0,0,0,19,0,0,0,0,0.0,0.0,0.0,0,0,11,16,68.8,0,4,0,0,0
0,4bcf39f6,27fd5d70,d07537b9,FW,25-112,90,1,0,0,0,4,2,0,0,26,16,1,0,1,0.8,0.8,0.0,1,0,16,20,80.0,1,18,3,0,0
1,38ceb24a,27fd5d70,d07537b9,"FW,CM",27-000,90,0,0,0,0,1,1,0,0,48,13,1,3,1,0.0,0.0,0.1,2,0,20,32,62.5,1,35,5,2,2
2,8aec0537,27fd5d70,d07537b9,CM,30-172,54,0,0,0,0,0,0,0,0,33,4,2,0,1,0.0,0.0,0.1,3,0,22,26,84.6,2,19,4,1,1
3,27c01749,27fd5d70,d07537b9,FW,21-310,36,0,0,0,0,1,0,0,0,9,2,0,0,2,0.0,0.0,0.4,1,0,5,5,100.0,0,3,0,0,0
4,1d5cab82,27fd5d70,d07537b9,"CM,CB",23-337,90,0,0,0,0,2,1,0,0,57,25,5,0,2,0.3,0.3,0.0,3,0,23,42,54.8,3,24,1,0,1
5,6c203af0,27fd5d70,d07537b9,DM,25-096,90,0,0,0,0,2,0,1,0,59,12,2,2,0,0.0,0.0,0.0,3,0,41,47,87.2,0,40,4,1,1
6,1daec722,27fd5d70,d07537b9,WB,23-135,90,0,0,0,0,0,0,0,0,65,9,2,1,2,0.0,0.0,0.3,2,0,51,60,85.0,5,35,3,0,0
7,f4e433d4,27fd5d70,d07537b9,WB,21-065,62,0,0,0,0,0,0,0,0,27,10,3,1,1,0.0,0.0,0.0,1,0,13,20,65.0,1,14,2,0,0
8,bb5fbd2b,27fd5d70,d07537b9,WB,27-137,28,0,0,0,0,0,0,0,0,17,8,1,1,2,0.0,0.0,0.0,1,0,7,11,63.6,1,10,3,2,2
9,b2d31e83,27fd5d70,d07537b9,CB,29-209,90,0,0,0,0,0,0,0,0,58,8,1,2,2,0.0,0.0,0.0,0,0,26,43,60.5,2,22,0,0,0
10,7314bba4,27fd5d70,d07537b9,CB,29-337,90,0,0,0,0,1,0,1,0,60,5,0,0,2,0.1,0.1,0.1,1,0,41,52,78.8,1,25,0,0,0
11,dad4b285,27fd5d70,d07537b9,CB,29-323,77,0,0,0,0,1,0,0,0,58,17,7,1,1,0.1,0.1,0.0,1,0,33,44,75.0,1,20,0,1,1
12,f230bc30,27fd5d70,d07537b9,CM,22-241,13,0,1,0,0,2,0,0,0,11,1,1,0,0,0.1,0.1,0.0,2,1,4,6,66.7,1,4,1,0,0
13,6a713852,27fd5d70,d07537b9,GK,24-016,90,0,0,0,0,0,0,0,0,51,0,0,0,0,0.0,0.0,0.0,0,0,22,47,46.8,0,23,0,0,0
0,b561db50,37d61ff3,8cec06e1,FW,30-213,90,0,0,0,0,0,0,1,0,40,20,2,0,3,0.0,0.0,0.0,1,0,19,26,73.1,0,28,1,0,3
1,169fd162,37d61ff3,8cec06e1,LW,25-312,78,0,0,0,0,0,0,0,0,24,15,1,1,0,0.0,0.0,0.0,0,0,14,19,73.7,1,19,1,0,0
2,f5a00fa4,37d61ff3,8cec06e1,CM,35-087,12,0,0,0,0,0,0,0,0,10,3,1,2,0,0.0,0.0,0.0,0,0,6,9,66.7,0,7,0,0,0
3,9a28eba4,37d61ff3,8cec06e1,"RW,FW",25-313,88,0,0,0,0,0,0,0,0,28,13,0,0,1,0.0,0.0,0.0,0,0,12,19,63.2,1,28,4,2,4
4,77e39b04,37d61ff3,8cec06e1,FW,21-340,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
5,5a7301ae,37d61ff3,8cec06e1,"DM,CM",26-233,90,0,0,0,0,2,1,1,0,45,27,2,0,5,0.1,0.1,0.0,0,0,26,31,83.9,0,21,1,1,1
6,44bfb6c5,37d61ff3,8cec06e1,DM,24-266,90,0,0,0,0,0,0,0,0,56,31,5,2,0,0.0,0.0,0.0,1,0,37,48,77.1,1,44,0,1,1
7,9b398aea,37d61ff3,8cec06e1,WB,20-181,89,0,0,0,0,1,0,0,0,65,19,8,3,1,0.0,0.0,0.0,2,0,32,48,66.7,1,32,1,2,3
8,9a71e978,37d61ff3,8cec06e1,WB,19-320,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,1,0,0,0
9,d04b94db,37d61ff3,8cec06e1,WB,28-018,90,0,0,0,0,0,0,0,0,61,17,0,1,7,0.0,0.0,0.0,1,0,27,40,67.5,2,37,5,4,7
10,9fbbcf39,37d61ff3,8cec06e1,CB,31-253,90,0,0,0,0,0,0,0,0,46,17,2,1,2,0.0,0.0,0.0,0,0,20,31,64.5,2,21,1,0,0
11,2928dca2,37d61ff3,8cec06e1,CB,28-282,90,0,0,0,0,0,0,0,0,29,6,0,0,1,0.0,0.0,0.0,0,0,18,22,81.8,0,17,0,0,0
12,d0f72bf1,37d61ff3,8cec06e1,CB,24-195,90,0,0,0,0,0,0,0,0,43,12,3,4,2,0.0,0.0,0.0,0,0,27,34,79.4,1,26,1,2,2
13,903b6e8b,37d61ff3,8cec06e1,GK,28-321,90,0,0,0,0,0,0,0,0,37,0,0,0,0,0.0,0.0,0.0,0,0,16,34,47.1,0,19,0,0,0
0,178ae8f8,37d61ff3,822bd0ba,"FW,AM",25-000,81,0,0,0,0,4,0,0,0,41,30,0,1,1,0.9,0.9,0.0,1,0,24,31,77.4,5,30,9,0,1
1,38c7feef,37d61ff3,822bd0ba,AM,28-111,9,0,0,0,0,0,0,0,0,7,3,1,0,1,0.0,0.0,0.0,0,0,3,4,75.0,1,3,0,0,0
2,c691bfe2,37d61ff3,822bd0ba,LW,29-238,90,0,0,0,0,1,1,0,0,46,20,1,0,1,0.3,0.3,0.0,3,0,26,37,70.3,7,39,7,3,3
3,e342ad68,37d61ff3,822bd0ba,RW,29-172,89,0,1,0,0,2,1,0,0,47,18,1,1,0,0.1,0.1,0.4,4,1,20,30,66.7,2,31,2,1,4
4,2f90f6b8,37d61ff3,822bd0ba,RW,35-334,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0,0,0,0,,0,0,0,0,0
5,77e84962,37d61ff3,822bd0ba,"CM,DM",30-237,90,0,0,0,0,4,1,0,0,104,34,5,2,1,0.6,0.6,0.1,5,0,81,92,88.0,10,76,8,1,2
6,935e6b8f,37d61ff3,822bd0ba,CM,31-170,67,0,0,0,0,0,0,0,0,54,12,1,0,0,0.0,0.0,0.0,0,0,40,52,76.9,0,32,3,0,0
7,43a166b4,37d61ff3,822bd0ba,FW,26-230,23,1,0,0,0,3,1,0,0,16,4,0,1,1,0.5,0.5,0.0,0,0,6,9,66.7,0,11,1,1,2
8,7f3b388c,37d61ff3,822bd0ba,DM,28-042,90,0,0,0,0,0,0,1,0,78,15,2,4,1,0.0,0.0,0.0,0,0,59,65,90.8,4,53,5,0,0
9,2e4f5f03,37d61ff3,822bd0ba,LB,27-268,90,0,0,0,0,0,0,1,0,86,18,3,1,1,0.0,0.0,0.0,3,0,60,80,75.0,9,45,6,1,1
10,e06683ca,37d61ff3,822bd0ba,CB,30-149,90,0,0,0,0,0,0,0,0,96,2,0,3,0,0.0,0.0,0.0,2,1,86,90,95.6,6,70,6,0,0
11,b217ef29,37d61ff3,822bd0ba,CB,30-118,90,0,0,0,0,1,0,0,0,94,7,3,1,0,0.0,0.0,0.0,1,0,78,84,92.9,10,68,14,3,4
12,cd1acf9d,37d61ff3,822bd0ba,RB,23-058,90,0,0,0,0,2,0,0,0,87,9,1,2,2,0.2,0.2,0.3,7,0,64,77,83.1,15,50,5,0,0
13,7a2e46a8,37d61ff3,822bd0ba,GK,29-063,90,0,0,0,0,0,0,0,0,25,0,0,0,0,0.0,0.0,0.0,1,0,21,24,87.5,0,18,0,0,0
0,43458538,befb6648,2abfe087,FW,29-323,90,0,0,0,0,1,0,1,0,24,19,0,0,0,0.2,0.2,0.1,3,0,11,17,64.7,1,7,0,0,0
1,e8832875,befb6648,2abfe087,"AM,LM",20-069,90,0,0,0,0,2,0,0,0,37,17,2,0,1,0.1,0.1,0.0,2,0,15,25,60.0,3,24,2,1,3
2,2acd49b9,befb6648,2abfe087,"DM,CM",32-110,90,0,0,0,0,2,0,0,0,30,3,0,0,2,0.1,0.1,0.0,1,0,21,23,91.3,3,21,1,1,1
3,6cdd8245,befb6648,2abfe087,CM,32-114,45,0,0,0,0,0,0,0,0,15,12,1,0,0,0.0,0.0,0.0,1,0,8,11,72.7,2,3,0,0,0
4,5aaef9ef,befb6648,2abfe087,DM,34-281,45,0,0,0,0,1,1,0,0,15,15,1,1,0,0.0,0.0,0.0,0,0,5,9,55.6,1,7,1,1,2
5,2c44a35d,befb6648,2abfe087,"RM,RW,LW",24-019,90,0,0,0,0,2,2,0,0,34,17,2,0,1,0.1,0.1,0.0,3,0,12,19,63.2,3,25,7,2,8
6,e1df6989,befb6648,2abfe087,DM,22-217,45,0,0,0,0,0,0,0,0,14,12,3,0,0,0.0,0.0,0.0,1,0,10,11,90.9,2,4,0,0,0
7,71b47ab9,befb6648,2abfe087,"LW,RW",22-228,45,1,0,0,0,2,1,0,0,23,4,0,2,0,0.2,0.2,0.3,6,1,13,20,65.0,0,15,2,1,1
8,89d10e53,befb6648,2abfe087,LB,31-155,70,0,0,0,0,0,0,1,0,15,5,1,1,1,0.0,0.0,0.0,0,0,8,13,61.5,2,7,0,0,1
9,3631ad41,befb6648,2abfe087,LB,21-088,20,0,0,0,0,1,0,0,0,11,2,1,0,1,0.0,0.0,0.0,0,0,6,9,66.7,0,6,1,0,0
10,89e4b358,befb6648,2abfe087,CB,32-301,90,0,0,0,0,0,0,1,0,35,10,2,1,5,0.0,0.0,0.0,0,0,16,19,84.2,0,9,0,0,0
11,7ed4921e,befb6648,2abfe087,CB,28-094,90,0,0,0,0,0,0,0,0,30,9,2,1,1,0.0,0.0,0.0,0,0,13,21,61.9,2,9,0,0,0
12,e5d01ecf,befb6648,2abfe087,RB,30-305,90,0,0,0,0,0,0,0,0,44,9,3,5,4,0.0,0.0,0.0,1,0,19,32,59.4,4,15,1,0,0
13,1c0eea98,befb6648,2abfe087,GK,27-148,90,0,0,0,0,0,0,0,0,44,0,0,0,0,0.0,0.0,0.0,0,0,17,36,47.2,0,15,0,0,0
0,b0b4fd3e,befb6648,b8fd03ef,FW,26-085,67,0,0,0,0,5,3,0,0,46,5,0,0,1,0.7,0.7,0.1,2,0,33,36,91.7,2,46,17,0,0
1,892d5bb1,befb6648,b8fd03ef,RW,30-286,23,0,0,0,0,0,0,0,0,25,3,0,0,0,0.0,0.0,0.1,1,0,19,23,82.6,1,23,1,0,0
2,ed1e53f3,befb6648,b8fd03ef,LW,21-190,74,0,1,0,0,2,1,0,0,61,9,2,0,3,0.3,0.3,1.0,6,2,42,50,84.0,6,41,6,0,1
3,b66315ae,befb6648,b8fd03ef,FW,24-245,16,0,0,0,0,0,0,0,0,18,0,0,0,0,0.0,0.0,0.0,0,0,12,13,92.3,0,17,4,0,0
4,b400bde0,befb6648,b8fd03ef,"RW,LW,FW",26-361,90,1,0,0,0,6,3,0,0,76,9,1,0,2,1.0,1.0,0.3,6,0,51,59,86.4,8,69,13,3,8
5,819b3158,befb6648,b8fd03ef,CM,31-041,66,0,0,0,0,3,1,0,0,65,5,1,0,0,0.7,0.7,0.1,5,0,48,57,84.2,8,46,8,0,1
6,e46012d4,befb6648,b8fd03ef,CM,30-159,24,0,0,0,0,1,0,0,0,24,3,0,0,1,0.1,0.1,0.0,3,0,17,20,85.0,2,19,1,0,1
7,3eb22ec9,befb6648,b8fd03ef,CM,27-116,90,2,0,0,0,3,2,0,0,73,8,1,0,1,0.4,0.4,0.8,7,1,59,65,90.8,12,69,8,2,3
8,6434f10d,befb6648,b8fd03ef,DM,25-165,90,0,0,0,0,0,0,0,0,101,22,3,0,3,0.0,0.0,0.0,4,0,85,91,93.4,4,73,1,0,2
9,bd6351cd,befb6648,b8fd03ef,LB,27-191,90,0,0,0,0,2,1,0,0,103,5,3,3,2,0.0,0.0,0.0,3,0,70,88,79.5,3,73,12,0,0
10,119b9a8e,befb6648,b8fd03ef,CB,27-191,90,0,0,0,0,4,1,0,0,111,5,1,4,2,0.5,0.5,0.0,5,0,92,99,92.9,7,80,11,0,0
11,31c69ef1,befb6648,b8fd03ef,CB,24-204,90,0,0,0,0,0,0,0,0,118,7,1,2,0,0.0,0.0,0.2,1,0,106,111,95.5,4,94,9,0,0
12,86dd77d1,befb6648,b8fd03ef,RB,31-190,90,0,1,0,0,0,0,0,0,107,3,1,1,1,0.0,0.0,0.2,2,1,101,104,97.1,9,98,1,0,0
13,3bb7b8b4,befb6648,b8fd03ef,GK,28-109,90,0,0,0,0,0,0,0,0,36,0,0,0,0,0.0,0.0,0.0,0,0,31,35,88.6,0,23,0,0,0
0,6c17e046,175160b7,5bfb9659,"FW,AM",22-327,90,1,0,0,0,5,3,1,0,49,6,0,3,2,0.5,0.5,0.0,0,0,27,35,77.1,1,38,5,0,1
1,c931d9f9,175160b7,5bfb9659,"LW,FW",24-025,90,0,0,0,0,0,0,0,0,38,11,2,2,0,0.0,0.0,0.1,4,0,21,29,72.4,3,32,7,0,0
2,3423f250,175160b7,5bfb9659,"RW,WB",24-356,90,0,1,0,0,1,0,1,0,60,8,1,1,1,0.0,0.0,0.6,4,1,36,51,70.6,3,39,4,3,7
3,9f1938ab,175160b7,5bfb9659,DM,30-058,90,0,0,0,0,0,0,0,0,54,11,1,0,0,0.0,0.0,0.1,2,0,40,48,83.3,7,34,3,0,1
4,4f565d77,175160b7,5bfb9659,DM,26-003,54,0,0,0,0,1,0,0,0,38,6,0,0,2,0.0,0.0,0.0,2,0,27,32,84.4,1,27,0,0,0
5,282679b4,175160b7,5bfb9659,DM,31-175,36,0,0,0,0,1,0,1,0,23,5,0,1,0,0.0,0.0,0.0,0,0,15,21,71.4,1,16,2,0,0
6,24f59bb2,175160b7,5bfb9659,"CB,WB",25-105,67,0,0,0,0,0,0,0,0,59,5,4,3,0,0.0,0.0,0.0,1,0,41,47,87.2,2,37,7,0,1
7,93feac6e,175160b7,5bfb9659,FW,28-091,23,1,0,0,0,1,1,1,0,7,2,0,0,0,0.4,0.4,0.0,0,0,4,4,100.0,0,3,0,0,1
8,67ca8566,175160b7,5bfb9659,"WB,CB",30-230,90,0,0,0,0,1,1,0,0,77,8,2,3,2,0.0,0.0,0.0,2,0,53,69,76.8,4,60,11,0,0
9,dc64b8b3,175160b7,5bfb9659,CB,30-097,14,0,0,0,0,0,0,0,0,10,2,0,0,1,0.0,0.0,0.0,0,0,7,8,87.5,0,7,0,0,0
10,aa849a12,175160b7,5bfb9659,WB,25-015,76,0,0,0,0,0,0,1,0,74,8,2,1,2,0.0,0.0,0.0,2,0,42,61,68.9,2,48,12,2,3
11,bba30585,175160b7,5bfb9659,CB,28-111,90,0,0,0,0,0,0,0,0,69,3,0,0,3,0.0,0.0,0.0,3,0,54,60,90.0,2,45,4,0,1
12,420d7c7d,175160b7,5bfb9659,CB,30-102,90,0,1,0,0,3,1,0,0,91,9,3,3,2,0.2,0.2,0.0,2,1,57,78,73.1,8,61,6,0,0
13,6b625ac2,175160b7,5bfb9659,GK,21-278,90,0,0,0,0,0,0,0,0,28,0,0,0,0,0.0,0.0,0.0,0,0,16,26,61.5,0,19,0,0,0
0,1137759d,175160b7,cd051869,FW,24-306,71,1,0,0,0,4,2,1,0,33,10,2,1,1,0.7,0.7,0.0,3,0,10,20,50.0,4,29,3,1,4
1,2500cef9,175160b7,cd051869,FW,25-093,19,0,0,0,0,0,0,0,0,13,1,0,0,0,0.0,0.0,0.0,1,0,5,8,62.5,0,7,2,2,2
2,6afaebf2,175160b7,cd051869,FW,22-120,90,0,1,0,0,4,0,0,0,36,12,2,1,0,0.3,0.3,0.3,1,1,14,23,60.9,2,17,2,0,1
3,8449d35e,175160b7,cd051869,CM,23-209,89,0,0,0,0,0,0,0,0,36,14,2,2,2,0.0,0.0,0.1,1,0,20,29,69.0,0,11,0,1,1
4,0f134faf,175160b7,cd051869,CM,25-338,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0
5,2886c9b5,175160b7,cd051869,CM,23-241,68,1,0,0,0,1,1,0,0,28,9,1,2,2,0.1,0.1,0.0,1,1,14,17,82.4,0,17,1,1,2
6,2944f86f,175160b7,cd051869,CM,23-338,22,0,0,0,0,0,0,0,0,7,4,0,0,1,0.0,0.0,0.0,1,0,2,4,50.0,1,2,1,0,0
7,df0a4c90,175160b7,cd051869,DM,27-270,90,0,0,0,0,0,0,0,0,47,17,7,2,1,0.0,0.0,0.0,2,0,24,35,68.6,1,26,4,1,2
8,8a3c1dc7,175160b7,cd051869,WB,24-150,90,0,0,0,0,0,0,1,0,41,10,0,4,3,0.0,0.0,0.1,1,0,23,30,76.7,4,22,1,1,2
9,57c94db2,175160b7,cd051869,WB,22-164,90,0,0,0,0,0,0,0,0,31,13,2,2,4,0.0,0.0,0.2,2,0,13,20,65.0,2,12,4,1,3
10,e541326e,175160b7,cd051869,CB,28-190,90,0,0,0,0,0,0,0,0,38,5,2,0,2,0.0,0.0,0.0,0,0,17,33,51.5,1,12,1,0,0
11,172e52d8,175160b7,cd051869,CB,30-295,90,0,0,0,0,0,0,0,0,61,1,0,1,1,0.0,0.0,0.0,0,0,33,43,76.7,2,25,1,0,0
12,7aee4dd3,175160b7,cd051869,CB,26-124,90,0,0,0,0,0,0,1,0,46,6,0,2,2,0.0,0.0,0.0,0,0,22,41,53.7,2,18,2,2,2
13,f127d782,175160b7,cd051869,GK,23-236,90,0,0,0,0,0,0,0,0,41,0,0,0,0,0.0,0.0,0.0,0,0,22,34,64.7,0,19,0,0,0
0,21a66f6a,78e62deb,361ca564,FW,28-130,90,0,0,0,0,5,2,0,0,37,14,0,0,1,0.4,0.4,0.1,2,1,13,21,61.9,2,22,1,2,4
1,92e7e919,78e62deb,361ca564,AM,29-150,90,1,1,0,0,3,1,0,0,52,5,0,1,0,0.4,0.4,0.7,7,2,36,46,78.3,1,31,5,1,2
2,2b622f01,78e62deb,361ca564,AM,29-114,79,1,0,0,0,2,1,0,0,46,6,1,2,0,0.1,0.1,0.1,8,1,29,34,85.3,4,32,8,4,4
3,a29b1131,78e62deb,361ca564,AM,24-058,11,0,0,0,0,0,0,0,0,7,4,0,0,0,0.0,0.0,0.0,0,0,5,6,83.3,0,5,2,0,0
4,8b04d6c1,78e62deb,361ca564,DM,26-122,90,0,0,0,0,2,1,0,0,77,14,0,2,1,0.1,0.1,0.1,2,0,64,69,92.8,4,48,4,0,1
5,6250083a,78e62deb,361ca564,DM,21-080,90,0,0,0,0,2,1,0,0,57,10,0,2,2,0.1,0.1,0.0,3,1,44,49,89.8,3,35,4,0,0
6,3353737a,78e62deb,361ca564,WB,24-354,21,0,0,0,0,0,0,1,0,11,3,1,0,1,0.0,0.0,0.0,1,0,6,8,75.0,0,5,1,0,0
7,6aa3e78b,78e62deb,361ca564,WB,21-201,69,0,0,0,0,0,0,0,0,35,17,0,1,2,0.0,0.0,0.0,0,0,18,25,72.0,2,22,5,1,4
8,e9971f2d,78e62deb,361ca564,WB,22-249,61,0,0,0,0,0,0,0,0,35,16,3,1,1,0.0,0.0,0.0,0,0,25,27,92.6,1,22,3,1,1
9,d557d734,78e62deb,361ca564,WB,29-323,29,0,0,0,0,1,0,0,0,28,4,1,1,0,0.0,0.0,0.1,1,0,16,24,66.7,1,15,3,1,1
