,player_id,match_id,team_id,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_pressure,passes_switches,crosses,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_ground,passes_low,passes_high,passes_left_foot,passes_right_foot,passes_head,throw_ins,passes_other_body,passes_completed,passes_offsides,passes_oob,passes_intercepted,passes_blocked
10,a8c19eb8,11ed382d,943e8050,CB,20-218,90,38,37,1,0,0,3,1,0,0,0,0,0,23,3,12,3,30,2,1,0,29,0,2,0,0
11,9a9c05db,11ed382d,943e8050,RB,32-178,74,32,26,6,0,0,4,0,0,0,0,0,0,16,5,11,1,22,3,6,0,25,0,0,2,0
12,24fae784,11ed382d,943e8050,RB,26-072,16,7,6,1,0,0,1,0,0,0,0,0,0,3,2,2,0,5,1,1,0,6,0,0,0,0
13,4b40d9ca,11ed382d,943e8050,GK,29-229,90,28,18,10,4,0,1,1,0,0,0,0,0,2,0,26,2,22,0,0,1,15,0,2,0,0
0,97220da2,27fd5d70,33c895d4,FW,20-085,80,15,15,0,0,0,5,0,0,0,0,0,0,7,3,5,1,8,3,0,0,10,0,0,0,1
1,68c720b5,27fd5d70,33c895d4,FW,24-297,10,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
2,f2bf1b0f,27fd5d70,33c895d4,FW,25-144,90,18,17,1,0,0,2,0,0,0,0,0,0,13,4,1,2,14,1,0,0,15,0,1,0,1
3,f1e94cd6,27fd5d70,33c895d4,LM,22-152,83,21,21,0,0,0,2,1,3,0,0,0,0,14,4,3,7,11,3,0,0,10,0,0,1,1
4,68dc0dac,27fd5d70,33c895d4,LM,27-122,7,2,2,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0
5,ab651565,27fd5d70,33c895d4,RM,27-273,90,39,38,1,0,1,3,0,3,0,0,0,0,27,6,6,2,33,3,0,0,27,0,0,1,0
6,4b511457,27fd5d70,33c895d4,DM,30-071,90,37,37,0,0,0,6,1,0,0,0,0,0,18,7,12,4,24,6,0,0,28,0,1,0,0
7,3515d404,27fd5d70,33c895d4,DM,27-033,90,47,40,7,1,0,5,2,2,6,2,3,0,23,4,20,5,33,8,0,0,30,0,2,1,1
8,984a5a64,27fd5d70,33c895d4,LB,24-235,90,44,34,10,2,0,6,1,0,0,0,0,0,20,5,19,4,26,5,8,0,28,0,4,1,2
9,0b33f6ad,27fd5d70,33c895d4,CB,22-231,90,41,34,7,3,0,9,0,2,0,0,0,0,14,8,19,22,2,6,4,0,23,0,2,1,2
10,b5bf1770,27fd5d70,33c895d4,CB,24-306,90,29,24,5,3,0,3,1,0,0,0,0,0,12,1,16,2,24,1,0,0,17,0,2,3,1
11,afed6722,27fd5d70,33c895d4,RB,19-022,90,47,39,8,0,0,5,1,4,0,0,0,0,22,11,14,4,27,5,8,0,32,0,5,0,3
12,36c2ca73,27fd5d70,33c895d4,GK,32-001,90,16,10,6,2,0,1,0,0,0,0,0,0,9,1,6,1,9,0,0,6,11,0,0,0,0
0,4bcf39f6,27fd5d70,d07537b9,FW,25-112,90,20,19,1,0,0,7,0,0,0,0,0,0,15,1,4,1,18,0,0,0,16,0,0,0,2
1,38ceb24a,27fd5d70,d07537b9,"FW,CM",27-000,90,32,30,2,1,0,9,0,2,0,0,0,0,17,9,6,8,24,0,0,0,20,0,1,1,6
2,8aec0537,27fd5d70,d07537b9,CM,30-172,54,26,24,2,0,0,8,2,1,2,0,2,0,21,1,4,5,20,1,0,0,22,0,1,2,0
3,27c01749,27fd5d70,d07537b9,FW,21-310,36,5,5,0,0,0,3,0,0,0,0,0,0,3,2,0,1,3,0,0,1,5,0,0,0,0
4,1d5cab82,27fd5d70,d07537b9,"CM,CB",23-337,90,42,41,1,0,0,13,0,1,0,0,0,0,21,10,11,3,29,6,1,1,23,0,2,3,1
5,6c203af0,27fd5d70,d07537b9,DM,25-096,90,47,46,1,1,0,5,2,0,0,0,0,0,36,4,7,5,39,2,0,1,41,0,0,3,0
6,1daec722,27fd5d70,d07537b9,WB,23-135,90,60,49,11,0,0,11,0,3,0,0,0,0,35,20,5,32,13,2,11,0,51,0,0,2,4
7,f4e433d4,27fd5d70,d07537b9,WB,21-065,62,20,18,2,0,0,6,0,0,0,0,0,0,10,4,6,3,15,0,2,0,13,0,0,1,2
8,bb5fbd2b,27fd5d70,d07537b9,WB,27-137,28,11,7,4,1,0,4,0,0,0,0,0,0,5,2,4,6,1,0,3,0,7,0,1,1,0
9,b2d31e83,27fd5d70,d07537b9,CB,29-209,90,43,39,4,2,0,11,1,0,0,0,0,0,21,6,16,28,5,4,2,0,26,0,2,2,1
10,7314bba4,27fd5d70,d07537b9,CB,29-337,90,52,48,4,1,0,11,1,0,0,0,0,0,28,8,16,4,35,6,3,1,41,0,0,2,2
11,dad4b285,27fd5d70,d07537b9,CB,29-323,77,44,27,17,2,0,4,0,0,0,0,0,0,19,11,14,5,19,5,15,0,33,0,2,2,0
12,f230bc30,27fd5d70,d07537b9,CM,22-241,13,6,5,1,1,0,1,0,0,0,0,0,0,4,0,2,2,3,0,0,0,4,0,0,0,0
13,6a713852,27fd5d70,d07537b9,GK,24-016,90,47,32,15,5,0,11,1,0,0,0,0,0,17,2,28,6,38,0,0,1,22,0,4,2,0
0,b561db50,37d61ff3,8cec06e1,FW,30-213,90,26,25,1,0,0,9,0,0,0,0,0,0,18,2,6,0,23,1,0,1,19,0,0,0,1
1,169fd162,37d61ff3,8cec06e1,LW,25-312,78,19,19,0,0,0,3,1,0,0,0,0,0,14,3,2,3,14,1,0,1,14,1,0,0,1
2,f5a00fa4,37d61ff3,8cec06e1,CM,35-087,12,9,7,2,0,0,3,0,0,0,0,0,0,4,1,4,1,6,0,1,0,6,0,1,0,0
3,9a28eba4,37d61ff3,8cec06e1,"RW,FW",25-313,88,19,19,0,0,0,8,1,1,0,0,0,0,12,1,6,4,14,1,0,0,12,0,0,1,1
4,77e39b04,37d61ff3,8cec06e1,FW,21-340,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
5,5a7301ae,37d61ff3,8cec06e1,"DM,CM",26-233,90,31,31,0,0,0,9,0,0,0,0,0,0,25,3,3,7,20,2,0,0,26,0,0,1,2
6,44bfb6c5,37d61ff3,8cec06e1,DM,24-266,90,48,45,3,2,0,15,3,0,1,0,1,0,29,4,15,3,45,0,0,0,37,2,2,1,0
7,9b398aea,37d61ff3,8cec06e1,WB,20-181,89,48,34,14,0,0,8,2,2,1,0,1,0,21,15,12,25,7,3,13,0,32,1,0,2,2
8,9a71e978,37d61ff3,8cec06e1,WB,19-320,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
9,d04b94db,37d61ff3,8cec06e1,WB,28-018,90,40,31,9,0,0,15,2,1,0,0,0,0,18,11,11,2,27,1,9,0,27,2,2,1,0
10,9fbbcf39,37d61ff3,8cec06e1,CB,31-253,90,31,29,2,2,0,8,2,1,0,0,0,0,16,3,12,21,5,2,0,0,20,1,1,3,0
11,2928dca2,37d61ff3,8cec06e1,CB,28-282,90,22,22,0,0,0,4,0,0,0,0,0,0,13,3,6,2,19,1,0,0,18,0,0,1,0
12,d0f72bf1,37d61ff3,8cec06e1,CB,24-195,90,34,33,1,1,0,6,2,0,0,0,0,0,20,4,10,26,4,4,0,0,27,0,0,3,2
13,903b6e8b,37d61ff3,8cec06e1,GK,28-321,90,34,23,11,3,0,4,0,0,0,0,0,0,9,1,24,0,21,1,0,5,16,0,0,3,0
0,178ae8f8,37d61ff3,822bd0ba,"FW,AM",25-000,81,31,31,0,0,1,4,0,0,0,0,0,0,24,5,2,9,22,0,0,0,24,0,0,1,2
1,38c7feef,37d61ff3,822bd0ba,AM,28-111,9,4,4,0,0,0,2,0,1,0,0,0,0,3,0,1,0,4,0,0,0,3,0,0,0,0
2,c691bfe2,37d61ff3,822bd0ba,LW,29-238,90,37,37,0,0,1,10,0,3,0,0,0,0,30,5,2,12,24,0,0,1,26,0,1,2,3
3,e342ad68,37d61ff3,822bd0ba,RW,29-172,89,30,30,0,0,1,11,0,4,0,0,0,0,20,3,7,21,7,1,0,1,20,0,1,1,1
4,2f90f6b8,37d61ff3,822bd0ba,RW,35-334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,77e84962,37d61ff3,822bd0ba,"CM,DM",30-237,90,92,91,1,0,1,19,7,0,0,0,0,0,71,9,12,7,81,2,1,0,81,1,1,2,2
6,935e6b8f,37d61ff3,822bd0ba,CM,31-170,67,52,50,2,0,0,8,1,2,0,0,0,0,35,5,12,6,44,1,1,0,40,0,1,0,2
7,43a166b4,37d61ff3,822bd0ba,FW,26-230,23,9,9,0,0,0,1,0,0,0,0,0,0,8,1,0,1,8,0,0,0,6,0,0,2,0
8,7f3b388c,37d61ff3,822bd0ba,DM,28-042,90,65,63,2,2,0,8,0,1,0,0,0,0,57,2,6,8,55,1,0,0,59,0,1,0,2
9,2e4f5f03,37d61ff3,822bd0ba,LB,27-268,90,80,64,16,3,0,5,1,3,3,0,3,0,52,14,14,65,1,2,10,0,60,0,2,2,5
10,e06683ca,37d61ff3,822bd0ba,CB,30-149,90,90,86,4,3,0,4,2,0,0,0,0,0,70,7,13,6,75,6,1,0,86,0,1,0,0
11,b217ef29,37d61ff3,822bd0ba,CB,30-118,90,84,83,1,0,0,8,0,0,0,0,0,0,69,8,7,9,65,6,1,0,78,0,0,1,0
12,cd1acf9d,37d61ff3,822bd0ba,RB,23-058,90,77,61,16,2,2,5,7,5,5,1,3,0,44,14,19,9,58,1,9,0,64,0,1,3,0
13,7a2e46a8,37d61ff3,822bd0ba,GK,29-063,90,24,21,3,1,0,1,1,0,0,0,0,0,21,0,3,0,17,0,0,7,21,0,1,0,0
0,43458538,befb6648,2abfe087,FW,29-323,90,17,16,1,0,0,5,0,0,0,0,0,0,9,5,3,0,11,2,0,0,11,0,0,0,1
1,e8832875,befb6648,2abfe087,"AM,LM",20-069,90,25,23,2,0,0,5,0,1,1,0,0,0,11,9,5,3,17,3,0,0,15,0,0,3,1
2,2acd49b9,befb6648,2abfe087,"DM,CM",32-110,90,23,22,1,1,0,1,1,0,0,0,0,0,15,6,2,3,19,1,0,0,21,0,0,2,0
3,6cdd8245,befb6648,2abfe087,CM,32-114,45,11,9,2,0,0,1,0,0,1,1,0,0,5,3,3,0,8,3,0,0,8,0,0,0,0
4,5aaef9ef,befb6648,2abfe087,DM,34-281,45,9,8,1,1,0,1,0,0,0,0,0,0,5,3,1,3,6,0,0,0,5,0,0,0,1
5,2c44a35d,befb6648,2abfe087,"RM,RW,LW",24-019,90,19,19,0,0,0,1,0,2,0,0,0,0,13,4,2,0,18,1,0,0,12,0,0,1,2
6,e1df6989,befb6648,2abfe087,DM,22-217,45,11,9,2,1,0,1,0,0,0,0,0,0,7,2,2,5,5,1,0,0,10,0,0,0,0
7,71b47ab9,befb6648,2abfe087,"LW,RW",22-228,45,20,17,3,0,0,1,1,2,3,0,3,0,9,5,6,3,16,1,0,0,13,0,0,1,3
8,89d10e53,befb6648,2abfe087,LB,31-155,70,13,11,2,1,0,0,0,0,0,0,0,0,4,4,5,11,0,1,1,0,8,0,0,0,1
9,3631ad41,befb6648,2abfe087,LB,21-088,20,9,7,2,0,0,0,0,1,0,0,0,0,3,3,3,0,6,1,2,0,6,0,1,0,0
10,89e4b358,befb6648,2abfe087,CB,32-301,90,19,19,0,0,0,2,2,0,0,0,0,0,15,0,4,5,13,1,0,0,16,0,0,0,0
11,7ed4921e,befb6648,2abfe087,CB,28-094,90,21,21,0,0,0,2,0,0,0,0,0,0,9,2,10,4,13,3,0,0,13,0,0,1,1
12,e5d01ecf,befb6648,2abfe087,RB,30-305,90,32,23,9,2,0,2,1,0,0,0,0,0,13,4,15,4,18,1,7,1,19,0,1,1,4
13,1c0eea98,befb6648,2abfe087,GK,27-148,90,36,24,12,2,0,0,1,0,0,0,0,0,1,0,35,0,29,0,0,2,17,0,3,1,0
0,b0b4fd3e,befb6648,b8fd03ef,FW,26-085,67,36,36,0,0,0,7,1,1,0,0,0,0,33,2,1,2,33,0,0,0,33,0,0,0,2
1,892d5bb1,befb6648,b8fd03ef,RW,30-286,23,23,22,1,0,0,1,0,1,1,1,0,0,20,2,1,20,3,0,0,0,19,0,0,0,1
2,ed1e53f3,befb6648,b8fd03ef,LW,21-190,74,50,43,7,1,0,4,6,3,6,4,1,0,36,3,11,46,1,2,0,0,42,0,0,0,1
3,b66315ae,befb6648,b8fd03ef,FW,24-245,16,13,12,1,0,0,0,0,0,0,0,0,0,11,2,0,2,11,0,0,0,12,0,0,0,0
4,b400bde0,befb6648,b8fd03ef,"RW,LW,FW",26-361,90,59,57,2,1,0,5,0,2,0,0,0,0,50,5,4,5,53,0,1,0,51,0,0,2,1
5,819b3158,befb6648,b8fd03ef,CM,31-041,66,57,51,6,2,0,6,6,2,3,3,0,0,39,6,12,13,39,3,0,0,48,0,0,3,1
6,e46012d4,befb6648,b8fd03ef,CM,30-159,24,20,19,1,0,0,2,2,1,1,1,0,0,15,3,2,2,18,0,0,0,17,0,0,1,0
7,3eb22ec9,befb6648,b8fd03ef,CM,27-116,90,65,64,1,0,1,3,1,1,0,0,0,0,51,9,5,57,6,1,1,0,59,1,0,1,0
8,6434f10d,befb6648,b8fd03ef,DM,25-165,90,91,89,2,2,0,9,1,0,0,0,0,0,66,13,12,12,70,7,0,0,85,0,0,0,0
9,bd6351cd,befb6648,b8fd03ef,LB,27-191,90,88,82,6,0,0,3,2,1,0,0,0,0,65,10,13,14,64,4,6,0,70,0,2,2,3
10,119b9a8e,befb6648,b8fd03ef,CB,27-191,90,99,96,3,3,0,8,2,0,0,0,0,0,84,6,9,75,16,5,0,0,92,0,1,1,0
11,31c69ef1,befb6648,b8fd03ef,CB,24-204,90,111,111,0,0,0,5,2,1,0,0,0,0,98,5,8,14,91,4,0,0,106,0,0,0,1
12,86dd77d1,befb6648,b8fd03ef,RB,31-190,90,104,100,4,1,0,2,3,1,0,0,0,0,95,4,5,7,94,0,3,0,101,0,0,0,0
13,3bb7b8b4,befb6648,b8fd03ef,GK,28-109,90,35,29,6,0,0,2,0,0,0,0,0,0,29,1,5,26,3,0,0,6,31,0,0,1,0
0,6c17e046,175160b7,5bfb9659,"FW,AM",22-327,90,35,33,2,0,0,6,1,3,0,0,0,0,29,2,4,3,31,0,0,0,27,0,1,0,2
1,c931d9f9,175160b7,5bfb9659,"LW,FW",24-025,90,29,28,1,0,0,2,1,2,0,0,0,0,20,5,4,2,27,0,0,0,21,0,1,2,1
2,3423f250,175160b7,5bfb9659,"RW,WB",24-356,90,51,40,11,5,0,4,4,7,2,2,0,0,27,9,15,44,2,0,4,0,36,0,1,2,4
3,9f1938ab,175160b7,5bfb9659,DM,30-058,90,48,47,1,1,0,4,5,2,0,0,0,0,33,9,6,5,38,4,0,0,40,0,0,0,0
4,4f565d77,175160b7,5bfb9659,DM,26-003,54,32,32,0,0,0,1,4,0,0,0,0,0,25,2,5,2,28,2,0,0,27,0,1,2,0
5,282679b4,175160b7,5bfb9659,DM,31-175,36,21,21,0,0,0,1,0,2,0,0,0,0,16,2,3,2,18,1,0,0,15,0,0,0,2
6,24f59bb2,175160b7,5bfb9659,"CB,WB",25-105,67,47,42,5,0,0,4,0,0,0,0,0,0,35,8,4,36,3,2,5,0,41,0,0,1,0
7,93feac6e,175160b7,5bfb9659,FW,28-091,23,4,3,1,0,0,1,0,0,0,0,0,0,2,1,1,1,1,1,1,0,4,0,0,0,0
8,67ca8566,175160b7,5bfb9659,"WB,CB",30-230,90,69,62,7,1,0,3,6,3,3,2,1,0,46,8,15,11,53,2,3,0,53,1,1,1,3
9,dc64b8b3,175160b7,5bfb9659,CB,30-097,14,8,8,0,0,0,0,0,0,0,0,0,0,7,0,1,7,1,0,0,0,7,0,0,0,0
10,aa849a12,175160b7,5bfb9659,WB,25-015,76,61,55,6,0,0,5,0,6,0,0,0,0,32,19,10,32,17,3,6,0,42,1,1,0,3
11,bba30585,175160b7,5bfb9659,CB,28-111,90,60,59,1,1,0,2,2,0,0,0,0,0,48,5,7,14,41,4,0,0,54,0,0,0,1
12,420d7c7d,175160b7,5bfb9659,CB,30-102,90,78,76,2,0,0,2,2,1,0,0,0,0,46,12,20,5,68,3,2,0,57,4,2,5,0
13,6b625ac2,175160b7,5bfb9659,GK,21-278,90,26,20,6,1,0,1,0,0,0,0,0,0,15,0,11,14,3,0,0,8,16,1,1,3,0
0,1137759d,175160b7,cd051869,FW,24-306,71,20,20,0,0,0,1,0,1,0,0,0,0,10,4,6,0,20,0,0,0,10,0,0,2,3
1,2500cef9,175160b7,cd051869,FW,25-093,19,8,7,1,0,0,1,0,0,0,0,0,0,6,1,1,1,5,1,0,0,5,0,0,0,0
2,6afaebf2,175160b7,cd051869,FW,22-120,90,23,22,1,0,1,2,0,1,0,0,0,0,16,3,4,18,2,1,0,1,14,0,0,2,1
3,8449d35e,175160b7,cd051869,CM,23-209,89,29,24,5,3,0,4,2,2,1,0,0,1,17,4,8,21,4,2,0,1,20,0,1,0,0
4,0f134faf,175160b7,cd051869,CM,25-338,1,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,3,0,0,0,0
5,2886c9b5,175160b7,cd051869,CM,23-241,68,17,17,0,0,0,2,0,1,0,0,0,0,12,2,3,7,8,1,0,0,14,0,1,0,0
6,2944f86f,175160b7,cd051869,CM,23-338,22,4,4,0,0,0,0,0,0,0,0,0,0,1,0,3,0,3,1,0,0,2,0,0,0,0
7,df0a4c90,175160b7,cd051869,DM,27-270,90,35,34,1,0,0,1,0,1,0,0,0,0,24,6,5,9,23,2,1,0,24,0,1,2,1
8,8a3c1dc7,175160b7,cd051869,WB,24-150,90,30,30,0,0,0,3,0,1,0,0,0,0,19,7,4,24,3,3,0,0,23,0,0,2,3
9,57c94db2,175160b7,cd051869,WB,22-164,90,20,20,0,0,0,5,0,1,0,0,0,0,10,3,7,0,12,6,0,0,13,0,0,2,0
10,e541326e,175160b7,cd051869,CB,28-190,90,33,21,12,4,0,3,0,0,0,0,0,0,10,4,19,18,2,3,8,0,17,0,0,1,1
11,172e52d8,175160b7,cd051869,CB,30-295,90,43,37,6,6,0,3,0,0,0,0,0,0,29,4,10,4,35,2,0,0,33,0,2,2,0
12,7aee4dd3,175160b7,cd051869,CB,26-124,90,41,30,11,2,0,2,0,1,0,0,0,0,16,6,19,3,22,6,9,0,22,0,1,3,1
13,f127d782,175160b7,cd051869,GK,23-236,90,34,27,7,2,0,1,0,0,0,0,0,0,17,1,16,3,27,0,0,2,22,0,1,1,0
0,21a66f6a,78e62deb,361ca564,FW,28-130,90,21,20,1,0,0,5,0,0,0,0,0,0,13,4,4,1,18,0,0,1,13,0,0,2,0
1,92e7e919,78e62deb,361ca564,AM,29-150,90,46,39,7,1,0,10,0,1,6,3,2,0,28,7,11,5,39,1,0,0,36,0,0,2,0
2,2b622f01,78e62deb,361ca564,AM,29-114,79,34,34,0,0,0,13,0,0,0,0,0,0,25,7,2,1,30,2,0,0,29,0,0,1,0
3,a29b1131,78e62deb,361ca564,AM,24-058,11,6,6,0,0,0,3,0,0,0,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,1
4,8b04d6c1,78e62deb,361ca564,DM,26-122,90,69,68,1,1,0,15,2,0,0,0,0,0,57,4,8,10,57,1,0,1,64,1,0,0,0
5,6250083a,78e62deb,361ca564,DM,21-080,90,49,48,1,1,0,15,1,0,0,0,0,0,39,5,5,3,45,1,0,0,44,0,0,0,1
6,3353737a,78e62deb,361ca564,WB,24-354,21,8,8,0,0,0,2,0,0,0,0,0,0,7,0,1,6,2,0,0,0,6,0,0,2,0
7,6aa3e78b,78e62deb,361ca564,WB,21-201,69,25,22,3,0,0,3,0,2,0,0,0,0,16,7,2,17,4,0,3,0,18,0,1,0,2
8,e9971f2d,78e62deb,361ca564,WB,22-249,61,27,23,4,0,0,2,0,0,0,0,0,0,17,8,2,2,21,0,4,0,25,0,0,0,1
9,d557d734,78e62deb,361ca564,WB,29-323,29,24,18,6,0,0,2,1,0,0,0,0,0,9,11,4,0,16,1,6,0,16,0,0,4,2
10,44781702,78e62deb,361ca564,CB,28-225,90,45,41,4,1,0,3,0,0,0,0,0,0,34,5,6,29,10,3,3,0,39,0,0,0,1
11,ac861941,78e62deb,361ca564,CB,27-324,90,50,48,2,1,0,7,0,0,0,0,0,0,40,1,9,7,40,2,0,0,44,1,1,2,0
12,da7b447d,78e62deb,361ca564,CB,25-176,90,50,50,0,0,0,9,1,0,0,0,0,0,36,6,8,5,36,5,0,0,41,0,2,2,0
13,8f62b6ee,78e62deb,361ca564,GK,34-344,90,28,16,12,3,0,3,0,0,0,0,0,0,16,4,8,17,7,0,0,3,24,0,1,1,0
0,0745b37d,78e62deb,1c781004,FW,31-251,90,18,15,3,0,0,2,0,3,0,0,0,0,16,0,2,3,14,0,0,0,14,0,1,0,0
1,291e3ec3,78e62deb,1c781004,FW,20-269,68,12,12,0,0,0,4,0,1,0,0,0,0,9,1,2,1,10,0,0,0,8,0,0,1,2
2,a8d4428b,78e62deb,1c781004,FW,21-288,22,5,4,1,0,0,1,0,0,0,0,0,0,2,2,1,1,2,0,1,0,4,0,0,0,0
3,471f16b3,78e62deb,1c781004,CM,29-331,90,50,49,1,0,0,4,4,3,0,0,0,0,36,7,7,43,5,1,1,0,42,1,0,2,1
4,f5044e54,78e62deb,1c781004,CM,28-194,71,35,35,0,0,0,6,1,2,0,0,0,0,27,1,7,3,29,3,0,0,29,0,0,3,1
5,2f6ec02a,78e62deb,1c781004,CM,24-056,19,17,15,2,0,0,2,1,1,1,0,1,0,12,1,4,12,5,0,0,0,13,0,0,2,0
6,df10e27c,78e62deb,1c781004,DM,20-177,80,70,64,6,3,0,5,7,0,3,1,2,0,49,5,16,4,65,1,0,0,62,0,0,2,0
7,953c30b0,78e62deb,1c781004,DM,23-277,10,9,9,0,0,0,0,0,0,0,0,0,0,8,0,1,0,9,0,0,0,7,0,1,0,1
8,5e74d6c8,78e62deb,1c781004,WB,21-093,90,77,68,9,2,0,8,1,3,0,0,0,0,58,9,10,22,47,0,7,0,67,1,2,5,0
9,774cf58b,78e62deb,1c781004,WB,21-335,90,56,51,5,0,0,10,0,5,0,0,0,0,38,8,10,9,42,0,5,0,43,1,1,0,2
10,bcfb0142,78e62deb,1c781004,CB,28-324,90,106,100,6,2,0,6,2,0,0,0,0,0,82,6,18,93,5,1,4,0,96,0,0,1,0
11,e9254eec,78e62deb,1c781004,CB,30-015,90,97,96,1,1,0,3,6,0,0,0,0,0,87,4,6,3,89,4,0,0,91,0,1,1,0
12,c393a6c4,78e62deb,1c781004,CB,19-165,90,96,90,6,4,0,4,6,0,0,0,0,0,83,4,9,8,82,3,2,0,90,0,1,0,0
13,f23f9d20,78e62deb,1c781004,GK,33-246,90,40,31,9,1,0,4,1,0,0,0,0,0,28,3,9,19,15,0,0,5,33,0,2,0,0
0,a1d5bd30,8d10c8d4,19538871,FW,24-035,75,23,23,0,0,0,2,0,2,0,0,0,0,22,0,1,4,19,0,0,0,21,0,1,1,0
1,2fba6108,8d10c8d4,19538871,FW,19-222,15,6,6,0,0,0,2,0,0,0,0,0,0,4,2,0,0,5,0,0,0,5,0,0,0,0
2,dea698d9,8d10c8d4,19538871,FW,36-303,90,36,36,0,0,0,4,0,0,0,0,0,0,28,5,3,3,29,3,0,1,27,0,2,1,0
3,dbf053da,8d10c8d4,19538871,AM,21-255,61,40,40,0,0,0,4,0,2,0,0,0,0,32,4,4,0,39,1,0,0,32,0,1,4,0
4,58eee997,8d10c8d4,19538871,AM,20-065,29,15,15,0,0,0,4,0,0,0,0,0,0,11,3,1,12,0,1,0,0,12,0,0,1,0
5,507c7bdf,8d10c8d4,19538871,AM,27-088,85,62,54,8,1,1,4,2,1,6,4,0,0,42,3,17,3,59,0,0,0,45,1,2,2,4
6,50dc94ce,8d10c8d4,19538871,AM,24-231,5,5,5,0,0,0,2,0,0,0,0,0,0,4,1,0,0,4,0,0,0,4,0,0,0,1
7,b853e0ad,8d10c8d4,19538871,DM,28-275,90,75,73,2,1,0,6,4,0,0,0,0,0,56,13,6,47,23,1,1,2,62,1,0,2,3
8,d93c2511,8d10c8d4,19538871,DM,24-362,90,36,36,0,0,0,6,1,0,0,0,0,0,26,8,2,3,29,0,0,0,28,0,1,2,3
9,e73c9bb2,8d10c8d4,19538871,LB,28-355,90,87,68,19,2,0,6,4,6,3,1,2,0,43,21,23,62,6,2,14,0,66,0,1,0,3
10,d8931174,8d10c8d4,19538871,CB,28-275,90,72,70,2,2,0,8,5,0,0,0,0,0,49,6,17,5,56,5,0,0,61,1,1,1,0
11,f5deef4c,8d10c8d4,19538871,CB,27-141,90,50,50,0,0,1,3,1,0,0,0,0,0,40,4,6,10,35,3,0,0,43,0,0,1,1
12,d9565625,8d10c8d4,19538871,RB,22-262,90,62,47,15,0,0,3,3,3,0,0,0,0,31,18,13,7,35,4,15,1,56,0,0,0,1
13,7ba6d84e,8d10c8d4,19538871,GK,31-028,90,19,14,5,1,0,0,1,0,0,0,0,0,13,0,6,1,13,0,0,4,18,0,0,0,0
0,ab070c55,8d10c8d4,47c64c55,FW,31-002,65,16,15,1,0,0,10,0,0,0,0,0,0,7,4,5,1,9,1,0,0,10,0,0,0,1
1,0562b7f1,8d10c8d4,47c64c55,FW,23-323,25,6,5,1,0,0,1,0,0,0,0,0,0,4,0,2,0,4,1,0,0,5,0,0,0,0
2,b2bc3b1f,8d10c8d4,47c64c55,LW,29-025,90,23,23,0,0,1,7,1,2,0,0,0,0,16,4,3,3,18,1,0,1,12,0,0,0,2
3,da052c14,8d10c8d4,47c64c55,RW,30-085,83,18,18,0,0,0,7,0,1,0,0,0,0,12,1,5,0,15,1,0,1,9,0,2,0,2
4,c4486bac,8d10c8d4,47c64c55,RW,19-358,7,6,2,4,1,0,1,0,1,2,2,0,0,0,2,4,4,1,0,1,0,1,0,0,0,0
5,c2731c10,8d10c8d4,47c64c55,"CM,DM",21-302,90,42,36,6,4,0,12,1,1,2,1,0,0,30,5,7,2,39,0,0,0,38,0,0,1,0
6,3312f911,8d10c8d4,47c64c55,CM,28-347,90,19,19,0,0,0,7,0,1,0,0,0,0,10,5,4,13,1,1,0,1,10,0,1,2,4
7,8d3c902d,8d10c8d4,47c64c55,DM,31-349,83,35,35,0,0,0,9,0,0,0,0,0,0,27,5,3,4,26,3,0,0,28,0,0,2,2
8,ae4fc6a4,8d10c8d4,47c64c55,CM,23-159,7,5,5,0,0,0,1,0,0,0,0,0,0,2,0,3,0,4,1,0,0,1,0,1,0,0
9,5cbd1eb0,8d10c8d4,47c64c55,LB,22-095,90,49,38,11,1,0,10,2,0,2,2,0,0,22,7,20,35,3,3,8,0,33,0,2,1,1
10,d0706b27,8d10c8d4,47c64c55,CB,21-145,90,35,30,5,5,0,6,1,0,0,0,0,0,22,6,7,12,21,2,0,0,27,0,1,0,0
11,e7ca0439,8d10c8d4,47c64c55,CB,32-251,90,37,31,6,5,0,4,2,0,0,0,0,0,23,1,13,7,26,2,0,0,29,0,1,0,0
12,0442183b,8d10c8d4,47c64c55,RB,30-244,90,41,29,12,1,0,7,0,0,0,0,0,0,19,7,15,2,26,1,11,0,28,0,0,1,1
13,ab13a5aa,8d10c8d4,47c64c55,GK,34-329,90,31,20,11,2,0,4,0,0,0,0,0,0,16,1,14,2,22,0,0,6,25,0,0,0,0
0,aed3a70f,49cc65ac,8602292d,FW,25-340,90,32,31,1,1,0,8,0,1,0,0,0,0,25,3,4,3,23,2,0,0,22,0,0,1,0
