,player_id,match_id,team_id,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,dribble_tackles,dribbles_vs,dribble_tackles_pct,dribbled_past,pressures,pressure_regains,pressure_regain_pct,pressures_def_3rd,pressures_mid_3rd,pressures_att_3rd,blocks,blocked_shots,blocked_shots_saves,blocked_passes,interceptions,tackles_interceptions,clearances,errors
13,4806ec67,0a51943e,d3fd31cc,GK,27-342,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,c931d9f9,0a51943e,5bfb9659,"FW,RW,LW",24-094,90,2,0,1,0,1,2,2,100.0,0,33,7,21.2,4,12,17,1,0,0,1,0,2,0,0
1,aa849a12,0a51943e,5bfb9659,"LW,RW",25-084,90,2,2,1,1,0,0,2,0.0,2,24,4,16.7,7,12,5,2,0,0,2,2,4,0,0
2,3423f250,0a51943e,5bfb9659,RW,25-060,45,1,1,0,1,0,0,2,0.0,2,6,1,16.7,3,2,1,0,0,0,0,1,2,0,0
3,6c17e046,0a51943e,5bfb9659,FW,23-031,45,1,0,0,1,0,0,1,0.0,1,10,3,30.0,0,2,8,1,0,0,1,0,1,0,0
4,1fb1c435,0a51943e,5bfb9659,"DM,CM",30-343,90,0,0,0,0,0,0,0,,0,9,2,22.2,3,5,1,0,0,0,0,0,0,2,0
5,282679b4,0a51943e,5bfb9659,DM,31-244,45,0,0,0,0,0,0,0,,0,16,1,6.3,10,5,1,1,1,0,0,1,1,0,0
6,9f1938ab,0a51943e,5bfb9659,DM,30-127,45,2,2,1,1,0,1,2,50.0,1,14,3,21.4,5,8,1,0,0,0,0,1,3,1,0
7,67ca8566,0a51943e,5bfb9659,WB,30-299,8,1,0,1,0,0,1,1,100.0,0,2,0,0.0,2,0,0,1,0,0,1,1,2,0,0
8,d102b8a2,0a51943e,5bfb9659,WB,18-170,82,3,1,3,0,0,3,3,100.0,0,16,5,31.3,10,4,2,2,2,0,0,3,6,4,0
9,420d7c7d,0a51943e,5bfb9659,WB,30-171,90,5,3,4,0,1,3,4,75.0,1,22,8,36.4,13,8,1,2,1,0,1,5,10,2,0
10,f4d296e4,0a51943e,5bfb9659,CB,22-185,90,5,1,4,1,0,1,1,100.0,0,30,13,43.3,20,9,1,3,2,0,1,10,15,7,0
11,ea6bc03a,0a51943e,5bfb9659,CB,25-210,90,1,1,1,0,0,1,1,100.0,0,9,2,22.2,7,2,0,0,0,0,0,7,8,4,0
12,bba30585,0a51943e,5bfb9659,CB,28-180,90,2,0,2,0,0,1,3,33.3,2,17,4,23.5,10,7,0,2,2,0,0,5,7,2,0
13,6b625ac2,0a51943e,5bfb9659,GK,21-347,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,2500cef9,427597d4,cd051869,FW,25-162,81,0,0,0,0,0,0,3,0.0,3,12,6,50.0,2,3,7,1,0,0,1,0,0,0,0
1,f7b1d4e0,427597d4,cd051869,"WB,FW",28-159,9,0,0,0,0,0,0,0,,0,3,0,0.0,1,1,1,1,0,0,1,0,0,0,0
2,6afaebf2,427597d4,cd051869,FW,22-189,90,1,1,0,1,0,0,0,,0,17,5,29.4,2,10,5,1,0,0,1,0,1,0,0
3,8449d35e,427597d4,cd051869,CM,23-278,60,1,0,1,0,0,0,2,0.0,2,16,3,18.8,4,12,0,2,0,0,2,1,2,0,0
4,60344e4f,427597d4,cd051869,"CM,FW",23-112,30,1,1,0,0,1,1,1,100.0,0,7,1,14.3,2,5,0,2,0,0,2,0,1,1,0
5,0f134faf,427597d4,cd051869,CM,26-042,90,7,6,4,3,0,2,6,33.3,4,35,14,40.0,14,19,2,1,0,0,1,1,8,0,0
6,df0a4c90,427597d4,cd051869,DM,27-339,90,7,7,5,2,0,2,4,50.0,2,25,11,44.0,12,12,1,5,0,0,5,2,9,0,0
7,8a3c1dc7,427597d4,cd051869,WB,24-219,90,2,1,2,0,0,1,1,100.0,0,17,4,23.5,11,5,1,6,0,0,6,1,3,1,0
8,1137759d,427597d4,cd051869,WB,25-010,85,3,2,0,3,0,1,3,33.3,2,16,4,25.0,6,8,2,3,1,0,2,1,4,0,0
9,2886c9b5,427597d4,cd051869,CM,23-310,5,0,0,0,0,0,0,0,,0,3,1,33.3,0,1,2,0,0,0,0,0,0,0,0
10,e541326e,427597d4,cd051869,CB,28-259,90,4,2,2,2,0,1,2,50.0,1,11,3,27.3,8,2,1,0,0,0,0,0,4,8,0
11,172e52d8,427597d4,cd051869,CB,30-364,90,2,1,2,0,0,1,2,50.0,1,8,6,75.0,5,3,0,3,0,0,3,0,2,14,0
12,a8c0acb7,427597d4,cd051869,CB,23-301,90,4,2,3,1,0,2,4,50.0,2,18,10,55.6,9,9,0,1,0,0,1,4,8,1,0
13,98ea5115,427597d4,cd051869,GK,26-150,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,0562b7f1,427597d4,47c64c55,"FW,LW",24-027,71,3,3,0,2,1,1,3,33.3,2,33,16,48.5,2,12,19,1,0,0,1,1,4,0,0
1,50e6dc35,427597d4,47c64c55,FW,24-229,19,0,0,0,0,0,0,2,0.0,2,8,1,12.5,2,5,1,0,0,0,0,0,0,1,0
2,b2bc3b1f,427597d4,47c64c55,"LW,FW",29-094,90,4,3,1,2,1,1,2,50.0,1,30,11,36.7,7,15,8,1,0,0,1,0,4,0,0
3,da052c14,427597d4,47c64c55,RW,30-154,76,3,3,0,1,2,0,0,,0,22,7,31.8,1,9,12,1,0,0,1,0,3,0,0
4,c4486bac,427597d4,47c64c55,RW,20-062,14,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0
5,3312f911,427597d4,47c64c55,CM,29-051,90,4,1,2,2,0,1,5,20.0,4,30,8,26.7,7,19,4,2,0,0,2,3,7,0,0
6,c2731c10,427597d4,47c64c55,CM,22-006,90,1,1,0,0,1,0,0,,0,18,7,38.9,2,8,8,1,0,0,1,1,2,0,0
7,a0666d3e,427597d4,47c64c55,DM,26-301,65,2,0,0,1,1,0,0,,0,9,2,22.2,3,4,2,3,1,0,2,2,4,0,0
8,cee31595,427597d4,47c64c55,DM,34-128,25,2,2,1,1,0,1,2,50.0,1,9,4,44.4,3,5,1,1,0,0,1,1,3,1,0
9,5cbd1eb0,427597d4,47c64c55,LB,22-164,90,4,2,3,1,0,1,2,50.0,1,26,13,50.0,11,11,4,5,0,0,5,2,6,2,0
10,d0706b27,427597d4,47c64c55,CB,21-214,90,0,0,0,0,0,0,0,,0,7,2,28.6,5,2,0,0,0,0,0,1,1,1,0
11,e34fc66d,427597d4,47c64c55,CB,25-257,90,1,0,1,0,0,1,1,100.0,0,4,0,0.0,2,1,1,2,1,0,1,1,2,4,0
12,8a7ff278,427597d4,47c64c55,RB,32-106,90,0,0,0,0,0,0,0,,0,9,1,11.1,7,1,1,3,0,0,3,2,2,2,0
13,ab13a5aa,427597d4,47c64c55,GK,35-033,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,2c44a35d,e04d98c4,2abfe087,"FW,LW",24-089,90,1,1,1,0,0,1,3,33.3,2,28,10,35.7,5,14,9,2,0,0,2,0,1,1,0
1,43458538,e04d98c4,2abfe087,"FW,LW",30-028,90,4,2,1,3,0,0,1,0.0,1,25,4,16.0,2,18,5,3,2,0,1,0,4,1,0
2,6cdd8245,e04d98c4,2abfe087,"LM,CM",32-184,69,1,1,1,0,0,1,3,33.3,2,16,5,31.3,4,7,5,3,1,0,2,2,3,1,0
3,e8832875,e04d98c4,2abfe087,CM,20-139,21,1,1,0,1,0,0,0,,0,9,1,11.1,1,7,1,0,0,0,0,0,1,0,0
4,5aaef9ef,e04d98c4,2abfe087,RM,34-351,45,4,2,0,4,0,2,5,40.0,3,10,2,20.0,3,6,1,3,0,0,3,1,5,0,0
5,bfdb33aa,e04d98c4,2abfe087,RW,23-352,45,0,0,0,0,0,0,1,0.0,1,8,6,75.0,2,3,3,1,0,0,1,1,1,0,0
6,f99b71de,e04d98c4,2abfe087,DM,23-193,45,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,3,0,0,3,1,1,0,0
7,e1df6989,e04d98c4,2abfe087,DM,22-287,45,3,2,1,2,0,1,3,33.3,2,19,8,42.1,5,10,4,3,0,0,3,2,5,2,0
8,2acd49b9,e04d98c4,2abfe087,"CM,DM",32-180,90,4,2,1,2,1,1,2,50.0,1,16,5,31.3,7,6,3,1,0,0,1,1,5,0,0
9,19a12bed,e04d98c4,2abfe087,LB,27-146,90,3,2,2,1,0,1,1,100.0,0,19,3,15.8,14,3,2,2,0,0,2,2,5,3,0
10,92b4758e,e04d98c4,2abfe087,CB,27-069,90,2,2,2,0,0,1,1,100.0,0,7,3,42.9,5,2,0,0,0,0,0,7,9,2,0
11,89e4b358,e04d98c4,2abfe087,CB,33-006,90,3,1,2,1,0,1,1,100.0,0,6,0,0.0,3,3,0,2,0,0,2,2,5,3,0
12,e5d01ecf,e04d98c4,2abfe087,RB,31-010,90,1,1,1,0,0,1,2,50.0,1,5,3,60.0,3,1,1,2,2,0,0,2,3,2,0
13,d0b3ceb9,e04d98c4,2abfe087,GK,38-315,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,ce5143da,e04d98c4,d07537b9,FW,31-078,63,0,0,0,0,0,0,0,,0,8,0,0.0,1,3,4,0,0,0,0,0,0,1,0
1,6c203af0,e04d98c4,d07537b9,DM,25-166,27,2,2,2,0,0,0,0,,0,2,2,100.0,1,1,0,0,0,0,0,0,2,0,0
2,4bcf39f6,e04d98c4,d07537b9,FW,25-182,90,1,0,0,1,0,0,0,,0,18,5,27.8,1,8,9,0,0,0,0,0,1,0,0
3,f230bc30,e04d98c4,d07537b9,"CM,LW,LM",22-311,90,4,4,1,0,3,1,4,25.0,3,20,9,45.0,7,11,2,3,0,0,3,1,5,2,0
4,8aec0537,e04d98c4,d07537b9,"CM,DM",30-242,63,2,2,0,2,0,1,1,100.0,0,13,8,61.5,3,6,4,0,0,0,0,0,2,0,0
5,83d074ff,e04d98c4,d07537b9,AM,23-050,27,4,2,1,3,0,3,5,60.0,2,9,5,55.6,0,6,3,0,0,0,0,1,5,0,0
6,99813635,e04d98c4,d07537b9,DM,33-278,89,3,3,3,0,0,1,4,25.0,3,25,7,28.0,9,16,0,2,1,0,1,2,5,2,0
7,7314bba4,e04d98c4,d07537b9,DM,30-042,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
8,1daec722,e04d98c4,d07537b9,"WB,LB",23-205,90,2,2,1,1,0,2,2,100.0,0,23,10,43.5,6,14,3,1,0,0,1,3,5,1,0
9,f4e433d4,e04d98c4,d07537b9,"WB,RW,RM",21-135,90,3,3,0,3,0,2,3,66.7,1,21,11,52.4,4,13,4,1,0,0,1,4,7,1,0
10,c40b6180,e04d98c4,d07537b9,CB,27-039,90,1,1,1,0,0,1,1,100.0,0,5,5,100.0,3,2,0,1,1,0,0,1,2,9,0
11,282f75f3,e04d98c4,d07537b9,CB,30-083,90,3,1,0,3,0,2,2,100.0,0,5,2,40.0,3,2,0,1,0,0,1,1,4,4,0
12,dad4b285,e04d98c4,d07537b9,"CB,RB",30-028,90,1,1,1,0,0,0,2,0.0,2,13,6,46.2,6,6,1,0,0,0,0,5,6,3,0
13,6a713852,e04d98c4,d07537b9,GK,24-086,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,0745b37d,522300d0,1c781004,FW,31-320,90,0,0,0,0,0,0,0,,0,24,7,29.2,0,10,14,0,0,0,0,3,3,0,0
1,6c6a3300,522300d0,1c781004,LW,25-229,90,1,0,1,0,0,0,0,,0,13,1,7.7,4,3,6,2,1,0,1,1,2,0,0
2,a8d4428b,522300d0,1c781004,RW,21-357,86,0,0,0,0,0,0,1,0.0,1,24,8,33.3,10,9,5,3,0,0,3,0,0,2,0
3,2f6ec02a,522300d0,1c781004,RW,24-125,4,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0
4,471f16b3,522300d0,1c781004,CM,30-035,90,2,0,1,1,0,0,2,0.0,2,28,6,21.4,13,10,5,3,1,0,2,1,3,1,0
5,df10e27c,522300d0,1c781004,CM,20-246,90,1,1,0,1,0,0,2,0.0,2,34,4,11.8,10,20,4,1,0,0,1,2,3,0,0
6,f5044e54,522300d0,1c781004,DM,28-263,62,1,0,0,0,1,1,1,100.0,0,18,2,11.1,9,7,2,0,0,0,0,0,1,0,0
7,8996350d,522300d0,1c781004,DM,25-260,28,1,1,1,0,0,0,0,,0,3,1,33.3,2,1,0,0,0,0,0,1,2,0,0
8,5e74d6c8,522300d0,1c781004,LB,21-162,90,1,0,1,0,0,0,1,0.0,1,14,2,14.3,8,3,3,3,1,0,2,5,6,4,0
9,bcfb0142,522300d0,1c781004,CB,29-028,90,0,0,0,0,0,0,1,0.0,1,4,1,25.0,3,0,1,2,2,0,0,1,1,6,0
10,e9254eec,522300d0,1c781004,CB,30-084,90,4,3,4,0,0,1,1,100.0,0,6,1,16.7,5,1,0,2,0,0,2,0,4,9,0
11,774cf58b,522300d0,1c781004,RB,22-039,62,1,0,1,0,0,1,2,50.0,1,13,3,23.1,11,2,0,7,0,0,7,1,2,3,0
12,1bf811d4,522300d0,1c781004,RB,28-149,28,1,1,1,0,0,1,2,50.0,1,4,1,25.0,1,2,1,1,0,0,1,1,2,1,0
13,e082af5b,522300d0,1c781004,GK,26-021,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,ed1e53f3,522300d0,b8fd03ef,FW,21-260,80,0,0,0,0,0,0,0,,0,17,6,35.3,2,4,11,0,0,0,0,1,1,0,0
1,dd897ee7,522300d0,b8fd03ef,FW,19-004,10,0,0,0,0,0,0,1,0.0,1,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
2,b400bde0,522300d0,b8fd03ef,LW,27-066,90,0,0,0,0,0,0,0,,0,14,6,42.9,3,5,6,1,0,0,1,2,2,0,0
3,892d5bb1,522300d0,b8fd03ef,RW,30-356,83,0,0,0,0,0,0,0,,0,4,2,50.0,1,1,2,1,0,0,1,1,1,0,0
4,17734ea0,522300d0,b8fd03ef,RW,18-246,7,0,0,0,0,0,0,0,,0,3,0,0.0,1,1,1,0,0,0,0,0,0,0,0
5,819b3158,522300d0,b8fd03ef,CM,31-111,90,1,1,1,0,0,0,0,,0,10,3,30.0,2,5,3,2,1,0,1,5,6,0,0
6,3eb22ec9,522300d0,b8fd03ef,CM,27-186,74,1,1,0,0,1,0,0,,0,10,1,10.0,2,4,4,1,0,0,1,1,2,0,0
7,96593e89,522300d0,b8fd03ef,CM,19-117,16,0,0,0,0,0,0,1,0.0,1,9,2,22.2,2,0,7,0,0,0,0,1,1,0,0
8,101da2b5,522300d0,b8fd03ef,DM,36-284,90,0,0,0,0,0,0,0,,0,10,4,40.0,3,5,2,1,1,0,0,1,1,1,0
9,51cf8561,522300d0,b8fd03ef,LB,25-059,90,0,0,0,0,0,0,1,0.0,1,10,3,30.0,1,8,1,1,0,0,1,2,2,0,0
10,eaeca114,522300d0,b8fd03ef,CB,26-359,90,3,0,3,0,0,2,3,66.7,1,5,0,0.0,3,2,0,2,0,0,2,4,7,1,0
11,31c69ef1,522300d0,b8fd03ef,CB,24-274,90,0,0,0,0,0,0,0,,0,4,1,25.0,1,3,0,1,0,0,1,1,1,4,0
12,86dd77d1,522300d0,b8fd03ef,RB,31-260,90,2,1,1,1,0,1,2,50.0,1,13,4,30.8,5,6,2,0,0,0,0,1,3,2,0
13,3bb7b8b4,522300d0,b8fd03ef,GK,28-179,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,4e9a0555,59b88877,b2b47a98,FW,30-068,90,0,0,0,0,0,0,0,,0,18,7,38.9,1,8,9,1,1,0,0,0,0,0,0
1,2b16cb1a,59b88877,b2b47a98,LW,24-338,90,2,1,0,1,1,0,0,,0,8,2,25.0,1,3,4,0,0,0,0,1,3,0,0
2,d56543a0,59b88877,b2b47a98,RW,27-354,90,1,1,0,1,0,0,0,,0,17,6,35.3,2,9,6,1,0,0,1,1,2,2,0
3,c17bfb65,59b88877,b2b47a98,CM,25-183,90,4,2,3,1,0,2,4,50.0,2,25,7,28.0,8,10,7,1,0,0,1,2,6,1,0
4,a3b03921,59b88877,b2b47a98,CM,22-177,89,5,4,2,2,1,1,4,25.0,3,38,9,23.7,8,20,10,3,1,0,2,1,6,1,0
5,82518f62,59b88877,b2b47a98,CM,24-089,1,0,0,0,0,0,0,0,,0,3,0,0.0,1,1,1,0,0,0,0,0,0,0,0
6,3727dd3c,59b88877,b2b47a98,DM,29-351,90,1,1,0,1,0,0,2,0.0,2,19,3,15.8,3,14,2,3,1,0,2,2,3,1,0
7,758dd7f0,59b88877,b2b47a98,LB,27-284,44,1,1,1,0,0,1,1,100.0,0,6,4,66.7,5,1,0,1,0,0,1,1,2,0,0
8,3fe6bd8c,59b88877,b2b47a98,LB,30-140,46,1,0,1,0,0,0,0,,0,2,1,50.0,1,1,0,0,0,0,0,0,1,3,0
9,b2d31e83,59b88877,b2b47a98,CB,29-280,90,0,0,0,0,0,0,0,,0,7,3,42.9,4,3,0,1,1,0,0,2,2,6,0
10,c8aa95da,59b88877,b2b47a98,CB,30-055,90,0,0,0,0,0,0,1,0.0,1,4,1,25.0,1,3,0,3,1,0,2,7,7,2,0
11,21512407,59b88877,b2b47a98,RB,31-147,47,2,0,0,1,1,1,1,100.0,0,8,1,12.5,0,4,4,0,0,0,0,1,3,3,0
12,77cf6852,59b88877,b2b47a98,RB,27-195,43,0,0,0,0,0,0,0,,0,6,1,16.7,0,6,0,1,0,0,1,1,1,0,0
13,3a949a25,59b88877,b2b47a98,GK,33-029,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,aed3a70f,59b88877,8602292d,FW,26-045,71,0,0,0,0,0,0,0,,0,12,4,33.3,2,7,3,0,0,0,0,0,0,1,0
1,07802f7f,59b88877,8602292d,FW,29-205,19,1,0,0,1,0,0,0,,0,2,0,0.0,0,2,0,0,0,0,0,0,1,0,0
2,0ef89a37,59b88877,8602292d,LW,29-246,90,0,0,0,0,0,0,0,,0,5,1,20.0,3,2,0,0,0,0,0,0,0,1,0
3,66b76d44,59b88877,8602292d,RW,25-050,71,1,1,0,1,0,0,1,0.0,1,13,2,15.4,3,7,3,1,1,0,0,1,2,1,0
4,3a233281,59b88877,8602292d,RW,24-188,19,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,0,0,0,0,0,0,0,0
5,1544f145,59b88877,8602292d,CM,20-261,90,3,3,2,1,0,0,2,0.0,2,22,14,63.6,8,11,3,1,0,0,1,2,5,1,0
6,90f91999,59b88877,8602292d,CM,27-118,84,3,1,0,3,0,2,3,66.7,1,14,2,14.3,4,7,3,2,0,0,2,4,7,1,0
7,b2f9c73e,59b88877,8602292d,CM,18-037,6,0,0,0,0,0,0,0,,0,1,0,0.0,0,0,1,0,0,0,0,0,0,0,0
8,6f7d826d,59b88877,8602292d,DM,23-280,90,2,2,2,0,0,1,3,33.3,2,16,7,43.8,9,4,3,0,0,0,0,3,5,2,0
9,1b84dbe1,59b88877,8602292d,LB,28-208,90,0,0,0,0,0,0,1,0.0,1,1,0,0.0,0,1,0,0,0,0,0,0,0,1,0
10,8397a50c,59b88877,8602292d,CB,28-337,90,1,0,1,0,0,0,1,0.0,1,5,2,40.0,3,2,0,1,1,0,0,2,3,7,0
11,dc6f5bdd,59b88877,8602292d,CB,27-024,90,0,0,0,0,0,0,0,,0,6,1,16.7,3,3,0,3,2,0,1,0,0,6,0
12,2389cdc2,59b88877,8602292d,RB,24-190,90,1,1,1,0,0,0,0,,0,14,2,14.3,8,3,3,2,2,0,0,1,2,1,0
13,7956236f,59b88877,8602292d,GK,29-164,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,c4e87b8b,ee0b72dd,943e8050,FW,29-190,74,0,0,0,0,0,0,0,,0,30,6,20.0,5,13,12,2,0,0,2,0,0,2,0
1,2691c772,ee0b72dd,943e8050,FW,32-106,16,0,0,0,0,0,0,0,,0,4,1,25.0,0,3,1,0,0,0,0,0,0,0,0
2,4ab53cdb,ee0b72dd,943e8050,FW,32-199,61,1,0,0,1,0,1,2,50.0,1,14,3,21.4,0,8,6,2,0,0,2,0,1,1,0
3,fc15fb84,ee0b72dd,943e8050,LM,22-083,29,1,1,0,1,0,0,0,,0,7,3,42.9,0,6,1,0,0,0,0,0,1,0,0
4,beb391dd,ee0b72dd,943e8050,"LM,FW",25-139,90,2,1,1,1,0,0,0,,0,21,9,42.9,4,7,10,2,0,0,2,1,3,2,0
5,2ff964a0,ee0b72dd,943e8050,RM,34-303,90,1,1,0,1,0,0,0,,0,20,3,15.0,10,6,4,1,0,0,1,0,1,1,0
6,47369df8,ee0b72dd,943e8050,DM,26-056,90,3,3,0,3,0,1,4,25.0,3,25,10,40.0,2,19,4,3,0,0,3,2,5,1,0
7,495945ef,ee0b72dd,943e8050,DM,31-318,90,1,1,0,1,0,0,1,0.0,1,21,5,23.8,3,16,2,0,0,0,0,1,2,0,0
8,1ef37668,ee0b72dd,943e8050,LB,33-190,90,4,2,2,2,0,1,2,50.0,1,14,2,14.3,5,8,1,2,1,0,1,5,9,2,0
9,8df7a2fb,ee0b72dd,943e8050,CB,32-143,90,1,1,1,0,0,0,2,0.0,2,9,3,33.3,4,5,0,0,0,0,0,5,6,8,0
10,15ea812b,ee0b72dd,943e8050,CB,29-086,90,2,2,0,2,0,2,3,66.7,1,8,4,50.0,6,1,1,2,0,0,2,1,3,7,0
11,24fae784,ee0b72dd,943e8050,RB,26-143,90,0,0,0,0,0,0,0,,0,8,3,37.5,3,4,1,3,1,0,2,1,1,7,0
12,4b40d9ca,ee0b72dd,943e8050,GK,29-300,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,4c370d81,ee0b72dd,822bd0ba,FW,30-134,90,2,2,1,1,0,0,2,0.0,2,14,6,42.9,3,8,3,3,0,0,3,0,2,0,0
1,c691bfe2,ee0b72dd,822bd0ba,LW,29-309,66,0,0,0,0,0,0,1,0.0,1,5,1,20.0,1,2,2,0,0,0,0,0,0,0,0
2,178ae8f8,ee0b72dd,822bd0ba,LW,25-071,24,0,0,0,0,0,0,0,,0,2,0,0.0,0,1,1,2,0,0,2,0,0,0,0
3,e342ad68,ee0b72dd,822bd0ba,RW,29-243,90,1,0,0,1,0,0,1,0.0,1,11,3,27.3,0,5,6,1,0,0,1,2,3,1,0
4,f25c8e3a,ee0b72dd,822bd0ba,CM,27-003,89,4,0,1,2,1,2,4,50.0,2,17,3,17.6,4,12,1,0,0,0,0,1,5,2,0
5,2f90f6b8,ee0b72dd,822bd0ba,CM,36-040,1,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
6,935e6b8f,ee0b72dd,822bd0ba,CM,31-241,58,1,1,0,1,0,0,1,0.0,1,12,3,25.0,0,10,2,2,1,0,1,1,2,0,0
7,77e84962,ee0b72dd,822bd0ba,CM,30-308,32,0,0,0,0,0,0,1,0.0,1,5,3,60.0,3,2,0,0,0,0,0,0,0,0,0
8,7f3b388c,ee0b72dd,822bd0ba,DM,28-113,90,0,0,0,0,0,0,2,0.0,2,7,1,14.3,1,6,0,2,0,0,2,2,2,0,0
9,2e4f5f03,ee0b72dd,822bd0ba,LB,27-339,90,0,0,0,0,0,0,2,0.0,2,8,1,12.5,2,4,2,0,0,0,0,1,1,2,0
10,e06683ca,ee0b72dd,822bd0ba,CB,30-220,90,0,0,0,0,0,0,0,,0,5,2,40.0,4,1,0,1,1,0,0,3,3,4,0
11,b217ef29,ee0b72dd,822bd0ba,CB,30-189,90,1,0,0,1,0,0,0,,0,5,2,40.0,5,0,0,2,0,0,2,2,3,8,0
12,cd1acf9d,ee0b72dd,822bd0ba,RB,23-129,90,0,0,0,0,0,0,1,0.0,1,4,1,25.0,1,3,0,1,0,0,1,3,3,3,0
13,7a2e46a8,ee0b72dd,822bd0ba,GK,29-134,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,21a66f6a,fe93b491,361ca564,FW,28-200,90,0,0,0,0,0,0,0,,0,6,3,50.0,0,2,4,0,0,0,0,0,0,1,0
1,92e7e919,fe93b491,361ca564,"LW,RW",29-220,90,0,0,0,0,0,0,0,,0,9,2,22.2,1,5,3,0,0,0,0,1,1,0,0
2,2b622f01,fe93b491,361ca564,RW,29-184,70,1,1,0,1,0,0,1,0.0,1,10,4,40.0,2,6,2,1,0,0,1,2,3,0,0
3,a29b1131,fe93b491,361ca564,LW,24-128,20,0,0,0,0,0,0,0,,0,4,2,50.0,0,0,4,0,0,0,0,0,0,0,0
4,3b8674e6,fe93b491,361ca564,DM,24-253,90,4,2,1,2,1,2,2,100.0,0,25,11,44.0,5,16,4,0,0,0,0,1,5,0,0
5,2f7acede,fe93b491,361ca564,DM,26-011,90,2,1,0,1,1,0,1,0.0,1,12,2,16.7,2,7,3,1,0,0,1,2,4,0,0
6,6aa3e78b,fe93b491,361ca564,WB,21-271,27,0,0,0,0,0,0,0,,0,9,3,33.3,1,3,5,0,0,0,0,1,1,0,0
7,df3cda47,fe93b491,361ca564,AM,21-294,63,1,1,1,0,0,0,1,0.0,1,16,6,37.5,3,7,6,1,0,0,1,2,3,0,0
8,d557d734,fe93b491,361ca564,"RB,WB",30-028,81,1,1,0,1,0,0,0,,0,4,1,25.0,0,4,0,1,0,0,1,5,6,1,0
9,df8b52a5,fe93b491,361ca564,RB,23-030,9,0,0,0,0,0,0,0,,0,3,1,33.3,0,1,2,0,0,0,0,0,0,0,0
10,44781702,fe93b491,361ca564,"LB,CB",28-295,90,4,2,1,1,2,3,6,50.0,3,18,6,33.3,10,4,4,2,0,0,2,1,5,0,0
11,a3d94a58,fe93b491,361ca564,CB,23-292,90,4,3,2,2,0,2,4,50.0,2,13,5,38.5,4,8,1,1,0,0,1,4,8,3,0
12,da7b447d,fe93b491,361ca564,CB,25-246,90,1,1,0,1,0,1,2,50.0,1,15,5,33.3,6,8,1,5,3,0,2,2,3,1,0
13,8f62b6ee,fe93b491,361ca564,GK,35-049,90,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0
0,7fcc71d8,fe93b491,8cec06e1,FW,26-115,80,3,1,0,2,1,2,3,66.7,1,19,3,15.8,5,10,4,0,0,0,0,0,3,0,0
1,169fd162,fe93b491,8cec06e1,LW,26-018,10,0,0,0,0,0,0,0,,0,3,0,0.0,0,2,1,0,0,0,0,1,1,0,0
2,b561db50,fe93b491,8cec06e1,FW,30-284,85,1,1,0,1,0,0,1,0.0,1,15,4,26.7,2,8,5,2,0,0,2,0,1,1,0
3,e7aa9d7c,fe93b491,8cec06e1,FW,19-209,5,1,1,0,0,1,0,1,0.0,1,5,2,40.0,1,3,1,0,0,0,0,0,1,0,0
4,cc3b8e78,fe93b491,8cec06e1,CM,19-293,83,1,1,0,1,0,1,1,100.0,0,18,1,5.6,7,10,1,0,0,0,0,2,3,1,0
5,77e39b04,fe93b491,8cec06e1,RW,22-046,7,0,0,0,0,0,0,0,,0,3,1,33.3,1,1,1,0,0,0,0,1,1,0,0
6,5a7301ae,fe93b491,8cec06e1,"CM,DM",26-304,90,2,2,2,0,0,2,2,100.0,0,25,6,24.0,7,13,5,4,0,0,4,3,5,0,0
