,player_id,match_id,team_id,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes
11,fdf3cb77,ddff1858,7c21e445,RB,29-020,90,34,47,72.3,543,217,17,20,85.0,14,18,77.8,3,9,33.3,0,0.0,0,0,1,1,2
12,9328b835,ddff1858,7c21e445,GK,36-146,90,22,25,88.0,725,487,3,3,100.0,8,8,100.0,11,14,78.6,0,0.0,0,0,0,0,0
0,5eae500a,67bbc3a5,cff3d9bb,FW,28-121,90,11,11,100.0,146,9,5,5,100.0,5,5,100.0,0,0,,0,0.0,0,0,0,0,0
1,fed7cb61,67bbc3a5,cff3d9bb,AM,22-092,63,20,23,87.0,227,21,17,18,94.4,1,1,100.0,1,1,100.0,0,0.0,1,1,0,0,0
2,53cad200,67bbc3a5,cff3d9bb,WB,32-014,27,9,10,90.0,169,26,4,5,80.0,4,4,100.0,1,1,100.0,1,0.0,1,0,0,0,1
3,6622454d,67bbc3a5,cff3d9bb,AM,28-176,90,28,45,62.2,417,128,15,20,75.0,7,11,63.6,2,8,25.0,0,0.1,2,3,0,0,4
4,79c0821a,67bbc3a5,cff3d9bb,DM,27-128,90,63,76,82.9,1096,275,30,35,85.7,22,26,84.6,9,12,75.0,1,0.5,1,5,1,0,6
5,c14bc029,67bbc3a5,cff3d9bb,DM,26-294,45,28,35,80.0,455,61,15,18,83.3,10,12,83.3,3,5,60.0,0,0.0,0,0,0,0,1
6,45db685d,67bbc3a5,cff3d9bb,DM,29-265,45,30,33,90.9,511,91,13,14,92.9,16,16,100.0,1,3,33.3,0,0.0,1,3,0,0,2
7,f4290206,67bbc3a5,cff3d9bb,WB,30-257,90,34,44,77.3,622,197,17,17,100.0,15,21,71.4,2,5,40.0,0,0.0,0,2,0,0,3
8,15f3ec41,67bbc3a5,cff3d9bb,"WB,AM",20-308,81,30,40,75.0,427,122,16,17,94.1,11,14,78.6,1,5,20.0,0,0.0,1,1,1,0,2
9,49fe9070,67bbc3a5,cff3d9bb,AM,25-189,9,1,1,100.0,5,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
10,18b896d6,67bbc3a5,cff3d9bb,CB,28-192,90,38,43,88.4,847,291,7,7,100.0,24,25,96.0,7,11,63.6,0,0.0,0,1,1,0,2
11,86e7deaf,67bbc3a5,cff3d9bb,CB,36-354,90,58,67,86.6,1268,567,16,17,94.1,32,37,86.5,10,13,76.9,0,0.1,1,3,0,0,4
12,5515376c,67bbc3a5,cff3d9bb,CB,22-068,90,36,45,80.0,794,286,12,13,92.3,15,19,78.9,8,12,66.7,0,0.0,0,2,1,0,3
13,33887998,67bbc3a5,cff3d9bb,GK,29-194,90,30,36,83.3,656,381,11,11,100.0,10,10,100.0,8,14,57.1,0,0.0,0,0,0,0,0
0,aed3a70f,67bbc3a5,8602292d,FW,25-255,90,18,22,81.8,286,68,10,11,90.9,7,8,87.5,1,2,50.0,0,0.1,2,2,1,0,3
1,07802f7f,67bbc3a5,8602292d,FW,29-050,68,4,9,44.4,65,0,2,3,66.7,2,4,50.0,0,1,0.0,0,0.0,0,0,0,0,0
2,c47541e0,67bbc3a5,8602292d,AM,26-005,22,7,8,87.5,110,31,4,4,100.0,2,2,100.0,1,1,100.0,0,0.0,0,1,1,0,2
3,90f91999,67bbc3a5,8602292d,"CM,DM",26-328,90,35,57,61.4,993,482,7,11,63.6,16,21,76.2,11,23,47.8,0,0.6,4,7,1,0,9
4,1544f145,67bbc3a5,8602292d,CM,20-106,55,14,17,82.4,240,106,8,8,100.0,5,7,71.4,1,2,50.0,0,0.2,2,2,1,0,4
5,3a233281,67bbc3a5,8602292d,"FW,CM",24-033,35,5,8,62.5,106,17,2,2,100.0,2,4,50.0,1,2,50.0,0,0.0,1,0,0,0,0
6,6f7d826d,67bbc3a5,8602292d,DM,23-125,79,32,35,91.4,621,150,16,16,100.0,8,9,88.9,6,8,75.0,0,0.0,0,4,0,0,3
7,de5b5570,67bbc3a5,8602292d,DM,27-235,11,12,13,92.3,161,57,5,5,100.0,6,6,100.0,0,1,0.0,0,0.0,0,1,0,0,2
8,e514ab62,67bbc3a5,8602292d,WB,25-358,90,21,27,77.8,418,183,9,9,100.0,6,8,75.0,4,8,50.0,0,0.0,1,5,2,0,5
9,2389cdc2,67bbc3a5,8602292d,WB,24-035,90,18,37,48.6,402,163,7,11,63.6,7,13,53.8,4,10,40.0,0,0.0,0,1,2,2,1
10,8397a50c,67bbc3a5,8602292d,CB,28-182,90,32,44,72.7,804,248,7,11,63.6,16,17,94.1,9,16,56.3,0,0.0,0,4,0,0,1
11,2baec6ce,67bbc3a5,8602292d,CB,23-301,90,37,41,90.2,827,259,9,12,75.0,18,18,100.0,9,10,90.0,0,0.0,0,1,0,0,0
12,0313a347,67bbc3a5,8602292d,CB,23-323,90,18,25,72.0,434,131,3,4,75.0,11,15,73.3,4,5,80.0,0,0.0,0,1,0,0,2
13,a8a3d139,67bbc3a5,8602292d,GK,28-353,90,27,36,75.0,759,560,2,2,100.0,16,16,100.0,9,18,50.0,0,0.0,0,0,0,0,0
0,93feac6e,e6a245be,5bfb9659,FW,28-007,90,15,17,88.2,237,31,10,10,100.0,4,5,80.0,1,2,50.0,0,0.0,0,0,1,0,1
1,aa849a12,e6a245be,5bfb9659,LM,24-296,67,15,22,68.2,238,131,11,12,91.7,2,3,66.7,2,5,40.0,0,0.2,3,1,3,1,5
2,c931d9f9,e6a245be,5bfb9659,LM,23-306,23,9,12,75.0,128,34,6,8,75.0,3,3,100.0,0,0,,0,0.0,0,0,1,0,1
3,67ca8566,e6a245be,5bfb9659,"CM,RB",30-146,90,19,28,67.9,339,73,8,13,61.5,10,10,100.0,1,3,33.3,0,0.0,0,0,1,0,1
4,1fb1c435,e6a245be,5bfb9659,CM,30-190,45,9,13,69.2,170,62,4,7,57.1,4,5,80.0,1,1,100.0,0,0.1,1,1,2,1,2
5,6c17e046,e6a245be,5bfb9659,CM,22-243,45,11,14,78.6,179,29,4,6,66.7,5,5,100.0,1,2,50.0,0,0.0,0,1,0,0,0
6,3423f250,e6a245be,5bfb9659,RM,24-272,90,15,25,60.0,205,89,12,14,85.7,1,2,50.0,2,7,28.6,0,0.6,3,1,0,0,3
7,4f565d77,e6a245be,5bfb9659,DM,25-284,90,42,49,85.7,1135,313,7,9,77.8,21,22,95.5,14,18,77.8,0,0.0,0,5,0,0,4
8,24f59bb2,e6a245be,5bfb9659,LB,25-021,90,32,42,76.2,619,220,10,15,66.7,18,21,85.7,3,4,75.0,0,0.0,0,4,0,0,2
9,dc64b8b3,e6a245be,5bfb9659,CB,30-013,90,49,54,90.7,1071,376,15,15,100.0,24,26,92.3,8,11,72.7,0,0.0,0,3,0,0,2
10,bba30585,e6a245be,5bfb9659,CB,28-027,32,12,21,57.1,256,77,3,3,100.0,6,7,85.7,2,7,28.6,0,0.0,0,1,0,0,0
11,f4d296e4,e6a245be,5bfb9659,"CM,CB",22-032,27,18,20,90.0,365,77,4,5,80.0,12,12,100.0,2,3,66.7,0,0.0,0,0,0,0,0
12,420d7c7d,e6a245be,5bfb9659,"RB,CB",30-018,90,47,62,75.8,1077,480,13,15,86.7,25,31,80.6,9,15,60.0,0,0.0,0,3,1,0,2
13,6b625ac2,e6a245be,5bfb9659,GK,21-194,90,43,49,87.8,771,312,15,15,100.0,27,27,100.0,1,7,14.3,0,0.0,0,0,0,0,0
0,178ae8f8,e6a245be,822bd0ba,FW,24-282,81,31,35,88.6,498,117,17,17,100.0,11,12,91.7,2,3,66.7,0,1.4,8,1,1,0,3
1,38c7feef,e6a245be,822bd0ba,FW,28-028,9,2,5,40.0,31,12,0,2,0.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,1
2,c691bfe2,e6a245be,822bd0ba,LW,29-155,90,26,31,83.9,433,95,13,15,86.7,10,13,76.9,2,2,100.0,0,0.0,0,3,0,0,4
3,e342ad68,e6a245be,822bd0ba,RW,29-089,90,26,33,78.8,362,192,15,16,93.8,9,11,81.8,1,2,50.0,0,0.5,4,2,3,0,7
4,77e84962,e6a245be,822bd0ba,CM,30-154,89,58,61,95.1,1175,329,23,24,95.8,27,29,93.1,7,7,100.0,1,0.3,2,7,0,0,7
5,f25c8e3a,e6a245be,822bd0ba,CM,26-214,1,3,4,75.0,52,15,1,2,50.0,2,2,100.0,0,0,,0,0.0,0,1,0,0,1
6,c8387671,e6a245be,822bd0ba,CM,18-161,62,24,30,80.0,450,103,11,13,84.6,10,12,83.3,3,3,100.0,0,0.0,0,5,0,0,3
7,935e6b8f,e6a245be,822bd0ba,CM,31-087,28,21,24,87.5,468,136,7,8,87.5,8,8,100.0,6,7,85.7,0,0.1,1,2,1,0,1
8,7f3b388c,e6a245be,822bd0ba,DM,27-324,90,30,37,81.1,534,161,9,10,90.0,17,20,85.0,3,5,60.0,0,0.0,0,3,0,0,1
9,2e4f5f03,e6a245be,822bd0ba,LB,27-185,90,52,70,74.3,948,447,19,23,82.6,29,38,76.3,3,7,42.9,0,0.3,3,1,0,0,6
10,e06683ca,e6a245be,822bd0ba,CB,30-066,90,52,56,92.9,1117,371,13,13,100.0,31,31,100.0,8,12,66.7,0,0.0,0,3,0,0,4
11,b217ef29,e6a245be,822bd0ba,CB,30-035,90,64,68,94.1,1325,351,16,16,100.0,38,39,97.4,10,11,90.9,0,0.0,1,4,1,0,5
12,cd1acf9d,e6a245be,822bd0ba,RB,22-340,90,45,63,71.4,1104,399,15,19,78.9,19,22,86.4,11,22,50.0,1,0.6,4,4,0,0,4
13,7a2e46a8,e6a245be,822bd0ba,GK,28-345,90,37,41,90.2,1077,721,4,4,100.0,21,21,100.0,12,16,75.0,0,0.0,0,1,0,0,0
0,fa031b34,668b2f97,d3fd31cc,FW,24-126,80,9,15,60.0,149,53,5,9,55.6,3,4,75.0,1,1,100.0,0,0.0,0,2,0,0,2
1,b318a643,668b2f97,d3fd31cc,FW,31-362,10,2,4,50.0,27,0,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
2,4468ec10,668b2f97,d3fd31cc,AM,25-077,87,20,25,80.0,271,53,13,15,86.7,5,6,83.3,1,1,100.0,0,0.0,0,0,2,1,1
3,6ca5ec4b,668b2f97,d3fd31cc,AM,25-133,3,4,5,80.0,44,4,2,2,100.0,1,2,50.0,0,0,,0,0.0,0,0,0,0,0
4,b28bbd58,668b2f97,d3fd31cc,AM,30-059,90,17,21,81.0,346,144,6,8,75.0,7,8,87.5,4,4,100.0,1,0.2,2,3,2,1,4
5,cc700722,668b2f97,d3fd31cc,DM,30-248,90,37,49,75.5,666,197,18,18,100.0,14,23,60.9,4,6,66.7,0,0.0,0,7,1,0,4
6,02b29014,668b2f97,d3fd31cc,"DM,CM",28-255,90,43,55,78.2,760,162,19,23,82.6,20,25,80.0,3,5,60.0,2,0.5,2,5,2,0,4
7,1b84dbe1,668b2f97,d3fd31cc,"WB,LB",28-055,90,48,68,70.6,849,435,22,30,73.3,20,23,87.0,5,8,62.5,0,0.1,4,1,0,0,3
8,0420d84f,668b2f97,d3fd31cc,"WB,RB",32-337,90,43,60,71.7,859,375,13,17,76.5,24,30,80.0,6,12,50.0,0,0.0,0,2,1,0,5
9,c5b7c315,668b2f97,d3fd31cc,CB,28-245,90,31,40,77.5,802,311,5,7,71.4,19,21,90.5,7,12,58.3,0,0.1,2,3,1,0,1
10,9f7c837d,668b2f97,d3fd31cc,CB,23-241,60,16,21,76.2,267,72,5,7,71.4,9,10,90.0,1,3,33.3,0,0.0,0,0,1,0,1
11,1961b2aa,668b2f97,d3fd31cc,CM,28-045,30,20,21,95.2,379,109,12,12,100.0,6,6,100.0,2,3,66.7,0,0.1,1,2,1,0,5
12,6d5701f2,668b2f97,d3fd31cc,CB,26-355,90,30,39,76.9,595,255,10,13,76.9,16,20,80.0,2,3,66.7,0,0.0,0,2,0,0,2
13,4806ec67,668b2f97,d3fd31cc,GK,27-190,90,17,30,56.7,602,398,4,4,100.0,5,5,100.0,8,21,38.1,0,0.0,0,0,0,0,0
0,2691c772,668b2f97,943e8050,FW,31-318,75,9,14,64.3,135,27,7,10,70.0,1,1,100.0,1,2,50.0,0,0.4,2,0,0,0,0
1,0d4ceb32,668b2f97,943e8050,FW,29-135,15,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
2,4e9a0555,668b2f97,943e8050,FW,29-280,85,13,23,56.5,247,45,7,10,70.0,4,8,50.0,2,3,66.7,0,0.0,0,0,1,0,2
3,4ab53cdb,668b2f97,943e8050,FW,32-046,5,0,1,0.0,0,0,0,1,0.0,0,0,,0,0,,0,0.0,0,0,0,0,0
4,fc15fb84,668b2f97,943e8050,LM,21-295,90,24,33,72.7,484,148,10,10,100.0,11,14,78.6,3,5,60.0,0,0.3,2,2,2,2,1
5,f72293fc,668b2f97,943e8050,RM,30-321,75,8,21,38.1,125,27,5,7,71.4,3,7,42.9,0,5,0.0,1,0.2,1,0,1,1,0
6,2ff964a0,668b2f97,943e8050,RM,34-150,15,3,4,75.0,49,0,2,3,66.7,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
7,47369df8,668b2f97,943e8050,DM,25-268,90,34,45,75.6,614,157,16,20,80.0,14,16,87.5,4,6,66.7,0,0.0,0,4,0,0,5
8,495945ef,668b2f97,943e8050,DM,31-165,90,51,67,76.1,1157,262,14,17,82.4,26,30,86.7,11,19,57.9,0,0.0,0,6,1,0,4
9,cc2d7ad5,668b2f97,943e8050,LB,27-360,90,38,54,70.4,707,257,15,19,78.9,20,23,87.0,3,9,33.3,0,0.1,3,2,1,1,3
10,8df7a2fb,668b2f97,943e8050,CB,31-355,90,33,51,64.7,932,323,6,10,60.0,15,16,93.8,12,24,50.0,0,0.0,0,2,0,0,2
11,15ea812b,668b2f97,943e8050,CB,28-298,90,29,44,65.9,785,303,5,8,62.5,13,15,86.7,11,19,57.9,0,0.0,0,3,1,0,3
12,9a9c05db,668b2f97,943e8050,RB,32-096,90,37,48,77.1,718,289,23,24,95.8,6,9,66.7,8,12,66.7,0,0.0,0,3,1,1,5
13,4b40d9ca,668b2f97,943e8050,GK,29-147,90,14,21,66.7,663,523,0,0,,4,4,100.0,10,17,58.8,0,0.0,0,2,1,0,0
0,2b16cb1a,aad7d38a,b2b47a98,FW,24-189,90,21,26,80.8,356,76,13,14,92.9,5,7,71.4,2,3,66.7,0,0.3,2,0,2,1,2
1,c17bfb65,aad7d38a,b2b47a98,"LM,AM",25-034,89,28,40,70.0,429,109,17,23,73.9,10,14,71.4,1,1,100.0,1,0.1,2,2,0,0,2
2,de112b84,aad7d38a,b2b47a98,LM,26-205,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0,0,0,0,0
3,862a1c15,aad7d38a,b2b47a98,"RM,AM",27-219,61,11,15,73.3,151,43,7,8,87.5,4,4,100.0,0,1,0.0,0,0.2,3,1,0,0,0
4,d56543a0,aad7d38a,b2b47a98,RM,27-205,29,5,7,71.4,107,2,2,4,50.0,2,2,100.0,1,1,100.0,0,0.0,0,0,0,0,0
5,a2b105e0,aad7d38a,b2b47a98,"CM,DM",23-322,90,32,41,78.0,769,280,11,13,84.6,13,14,92.9,7,12,58.3,0,0.0,1,3,0,0,2
6,a3b03921,aad7d38a,b2b47a98,"CM,DM",22-028,90,21,24,87.5,444,138,10,12,83.3,8,8,100.0,3,4,75.0,0,0.1,1,3,1,1,2
7,71ef519e,aad7d38a,b2b47a98,"LB,WB",32-007,90,33,46,71.7,701,369,12,13,92.3,13,18,72.2,8,14,57.1,0,0.1,2,3,2,1,2
8,758dd7f0,aad7d38a,b2b47a98,"RB,WB",27-135,80,12,22,54.5,173,122,7,10,70.0,5,10,50.0,0,2,0.0,0,0.0,0,2,1,0,4
9,77cf6852,aad7d38a,b2b47a98,RB,27-046,10,0,1,0.0,0,0,0,0,,0,1,0.0,0,0,,0,0.0,0,0,0,0,0
10,2b91cf8e,aad7d38a,b2b47a98,CB,31-356,90,14,22,63.6,252,70,6,8,75.0,6,6,100.0,2,7,28.6,0,0.0,0,0,0,0,0
11,450ab6fc,aad7d38a,b2b47a98,CB,27-310,90,15,22,68.2,383,213,2,3,66.7,10,12,83.3,3,6,50.0,0,0.0,0,1,0,0,1
12,c951a6df,aad7d38a,b2b47a98,"DM,CB",26-179,90,15,19,78.9,214,87,9,10,90.0,5,6,83.3,1,3,33.3,0,0.0,1,2,0,0,1
13,cde3309f,aad7d38a,b2b47a98,GK,30-344,90,22,33,66.7,1055,722,1,1,100.0,6,6,100.0,15,26,57.7,0,0.0,0,1,0,0,0
0,93feac6e,aad7d38a,5bfb9659,FW,28-012,90,15,17,88.2,265,64,8,8,100.0,5,6,83.3,2,2,100.0,1,0.1,1,1,2,0,4
1,c931d9f9,aad7d38a,5bfb9659,LM,23-311,60,11,16,68.8,157,22,8,9,88.9,2,4,50.0,1,3,33.3,0,0.1,1,2,0,0,0
2,6c17e046,aad7d38a,5bfb9659,RM,22-248,30,11,17,64.7,159,80,7,8,87.5,4,5,80.0,0,3,0.0,0,0.2,2,1,1,0,4
3,282679b4,aad7d38a,5bfb9659,CM,31-096,90,45,54,83.3,755,345,20,22,90.9,20,21,95.2,3,6,50.0,0,0.2,2,6,0,0,10
4,1fb1c435,aad7d38a,5bfb9659,CM,30-195,90,33,42,78.6,619,257,18,24,75.0,10,10,100.0,5,8,62.5,0,0.7,4,4,3,1,7
5,3423f250,aad7d38a,5bfb9659,"RM,LM",24-277,66,25,40,62.5,503,166,11,15,73.3,9,12,75.0,5,12,41.7,0,0.2,3,5,2,0,5
6,df04eb4b,aad7d38a,5bfb9659,LM,19-322,24,12,14,85.7,200,22,6,7,85.7,5,5,100.0,1,2,50.0,0,0.0,0,1,1,0,1
7,4f565d77,aad7d38a,5bfb9659,"DM,CB",25-289,90,60,67,89.6,1382,323,16,17,94.1,34,35,97.1,10,15,66.7,0,0.0,0,7,0,0,5
8,24f59bb2,aad7d38a,5bfb9659,LB,25-026,90,53,61,86.9,876,293,24,26,92.3,23,26,88.5,4,5,80.0,0,0.3,3,4,2,1,6
9,dc64b8b3,aad7d38a,5bfb9659,CB,30-018,90,63,69,91.3,1293,457,24,25,96.0,30,33,90.9,9,11,81.8,0,0.0,0,4,0,0,3
10,420d7c7d,aad7d38a,5bfb9659,CB,30-023,88,73,82,89.0,1828,640,18,20,90.0,34,36,94.4,21,26,80.8,0,0.0,0,9,1,0,5
11,8d03ca5a,aad7d38a,5bfb9659,DM,21-344,2,10,10,100.0,215,66,2,2,100.0,7,7,100.0,1,1,100.0,0,0.0,0,3,0,0,1
12,67ca8566,aad7d38a,5bfb9659,RB,30-151,90,48,60,80.0,787,253,23,25,92.0,24,28,85.7,1,5,20.0,0,0.1,1,5,1,1,2
13,6b625ac2,aad7d38a,5bfb9659,GK,21-199,90,34,39,87.2,806,484,14,14,100.0,9,9,100.0,11,16,68.8,0,0.0,0,0,0,0,0
0,b561db50,fd1d60f4,8cec06e1,FW,30-136,90,14,21,66.7,161,8,11,12,91.7,3,5,60.0,0,1,0.0,0,0.2,3,0,0,0,0
1,9a28eba4,fd1d60f4,8cec06e1,"LW,RM,RB",25-236,90,23,37,62.2,462,110,10,16,62.5,9,11,81.8,4,6,66.7,0,0.2,1,2,3,2,3
2,77e39b04,fd1d60f4,8cec06e1,"RW,LM,LB",21-263,90,26,30,86.7,439,106,8,9,88.9,16,17,94.1,1,3,33.3,0,0.1,1,3,2,0,4
3,f5a00fa4,fd1d60f4,8cec06e1,"CM,DM",35-010,90,63,74,85.1,1281,262,17,20,85.0,34,38,89.5,10,13,76.9,0,0.0,0,4,2,1,6
4,44bfb6c5,fd1d60f4,8cec06e1,"CM,DM",24-189,90,60,76,78.9,1599,485,12,17,70.6,28,32,87.5,20,27,74.1,0,0.0,1,15,1,0,11
5,9ae9eaea,fd1d60f4,8cec06e1,"WB,LB",32-211,71,40,50,80.0,623,166,16,17,94.1,23,27,85.2,0,3,0.0,0,0.0,0,0,0,0,2
6,7fcc71d8,fd1d60f4,8cec06e1,LM,25-332,19,9,12,75.0,149,48,5,8,62.5,2,2,100.0,1,1,100.0,0,0.0,0,0,0,0,1
7,d04b94db,fd1d60f4,8cec06e1,"WB,RB",27-306,81,48,50,96.0,684,155,33,35,94.3,14,14,100.0,1,1,100.0,0,0.0,0,4,0,0,0
8,e7aa9d7c,fd1d60f4,8cec06e1,AM,19-061,9,2,4,50.0,24,1,1,1,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
9,9fbbcf39,fd1d60f4,8cec06e1,CB,31-176,45,35,40,87.5,637,255,10,11,90.9,23,25,92.0,2,3,66.7,0,0.0,0,10,0,0,2
10,169fd162,fd1d60f4,8cec06e1,"AM,RM",25-235,45,4,7,57.1,91,5,2,4,50.0,0,0,,2,3,66.7,0,0.0,0,0,0,0,0
11,2928dca2,fd1d60f4,8cec06e1,CB,28-205,90,57,61,93.4,1445,342,7,7,100.0,37,39,94.9,13,14,92.9,0,0.0,0,4,0,0,3
12,d0f72bf1,fd1d60f4,8cec06e1,CB,24-118,90,57,66,86.4,1204,319,16,18,88.9,29,32,90.6,11,15,73.3,0,0.0,2,6,0,0,5
13,903b6e8b,fd1d60f4,8cec06e1,GK,28-244,90,23,32,71.9,731,456,2,2,100.0,12,12,100.0,9,18,50.0,0,0.0,0,0,0,0,0
0,e09f279b,fd1d60f4,cd051869,FW,25-186,90,16,25,64.0,238,78,10,12,83.3,5,10,50.0,1,1,100.0,1,0.8,2,3,0,0,2
1,6afaebf2,fd1d60f4,cd051869,FW,22-042,90,15,23,65.2,200,43,10,11,90.9,5,7,71.4,0,0,,0,0.0,1,1,0,0,2
2,8449d35e,fd1d60f4,cd051869,CM,23-131,90,22,26,84.6,374,128,12,14,85.7,7,8,87.5,2,3,66.7,0,0.1,1,3,0,0,4
3,2886c9b5,fd1d60f4,cd051869,"CM,AM",23-163,63,15,17,88.2,257,45,6,7,85.7,8,8,100.0,1,1,100.0,0,0.0,0,4,0,0,1
4,df0a4c90,fd1d60f4,cd051869,DM,27-192,90,41,46,89.1,802,274,14,14,100.0,20,22,90.9,6,9,66.7,0,0.0,1,7,1,0,5
5,8a3c1dc7,fd1d60f4,cd051869,WB,24-072,74,20,23,87.0,359,93,7,7,100.0,12,12,100.0,1,3,33.3,0,0.0,0,1,0,0,2
6,57c94db2,fd1d60f4,cd051869,"LB,WB",22-086,16,3,3,100.0,30,26,2,2,100.0,1,1,100.0,0,0,,0,0.0,0,0,0,0,0
7,1137759d,fd1d60f4,cd051869,WB,24-228,67,11,28,39.3,234,133,4,4,100.0,5,12,41.7,2,10,20.0,0,0.4,1,2,1,0,4
8,2944f86f,fd1d60f4,cd051869,"CM,WB",23-260,23,0,2,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0,0,0,0,0
9,e541326e,fd1d60f4,cd051869,CB,28-112,90,35,40,87.5,620,187,13,13,100.0,18,20,90.0,4,7,57.1,0,0.0,0,1,0,0,0
10,172e52d8,fd1d60f4,cd051869,CB,30-217,81,26,30,86.7,624,179,6,8,75.0,12,13,92.3,8,9,88.9,0,0.0,0,0,0,0,1
11,0db5d2c8,fd1d60f4,cd051869,CB,31-148,9,2,3,66.7,54,41,1,1,100.0,0,1,0.0,1,1,100.0,0,0.0,0,0,0,0,0
12,a8c0acb7,fd1d60f4,cd051869,"CB,RB",23-154,90,14,26,53.8,228,111,8,10,80.0,5,11,45.5,1,5,20.0,0,0.0,0,1,0,0,0
13,98ea5115,fd1d60f4,cd051869,GK,26-003,90,30,46,65.2,1120,820,5,5,100.0,12,12,100.0,13,29,44.8,0,0.0,0,1,0,0,0
0,b400bde0,1576c578,b8fd03ef,FW,26-284,90,17,19,89.5,203,56,9,9,100.0,6,8,75.0,0,0,,0,0.0,0,1,1,0,3
1,b0b4fd3e,1576c578,b8fd03ef,LW,26-008,90,35,43,81.4,579,126,19,21,90.5,13,17,76.5,3,4,75.0,0,0.2,5,1,3,1,3
2,b66315ae,1576c578,b8fd03ef,RW,24-168,66,15,22,68.2,225,49,9,11,81.8,5,8,62.5,1,2,50.0,0,0.0,0,0,0,0,1
3,892d5bb1,1576c578,b8fd03ef,RW,30-209,24,12,17,70.6,201,79,5,6,83.3,4,6,66.7,2,4,50.0,0,0.0,1,1,1,0,4
4,3eb22ec9,1576c578,b8fd03ef,CM,27-039,71,28,38,73.7,459,74,17,21,81.0,8,11,72.7,3,5,60.0,0,0.0,1,2,0,0,1
5,ed1e53f3,1576c578,b8fd03ef,CM,21-113,19,13,16,81.3,246,47,8,8,100.0,4,5,80.0,1,3,33.3,0,0.0,0,2,0,0,2
6,819b3158,1576c578,b8fd03ef,CM,30-329,90,37,41,90.2,780,190,13,15,86.7,20,21,95.2,4,5,80.0,0,0.1,1,1,0,0,1
7,101da2b5,1576c578,b8fd03ef,DM,36-137,64,46,53,86.8,838,246,15,16,93.8,25,28,89.3,5,7,71.4,0,0.2,1,4,1,0,5
8,e46012d4,1576c578,b8fd03ef,DM,30-082,26,11,18,61.1,293,83,2,4,50.0,6,9,66.7,3,5,60.0,0,0.1,1,1,1,0,2
9,bd6351cd,1576c578,b8fd03ef,LB,27-114,90,66,81,81.5,1229,451,29,33,87.9,32,36,88.9,5,11,45.5,0,0.0,0,8,1,0,11
10,eaeca114,1576c578,b8fd03ef,CB,26-212,90,52,59,88.1,1055,311,17,19,89.5,28,31,90.3,7,8,87.5,0,0.0,0,0,0,0,0
11,31c69ef1,1576c578,b8fd03ef,CB,24-127,90,77,84,91.7,1568,452,24,26,92.3,40,43,93.0,12,14,85.7,0,0.1,2,3,0,0,2
12,86dd77d1,1576c578,b8fd03ef,RB,31-113,90,64,70,91.4,1424,457,24,25,96.0,26,27,96.3,14,16,87.5,0,0.1,1,3,1,1,4
13,3bb7b8b4,1576c578,b8fd03ef,GK,28-032,90,39,39,100.0,859,558,10,10,100.0,24,24,100.0,5,5,100.0,0,0.0,0,0,0,0,0
0,68c720b5,1576c578,33c895d4,FW,24-220,90,12,16,75.0,226,7,4,6,66.7,7,9,77.8,1,1,100.0,0,0.0,0,1,0,0,0
1,f2bf1b0f,1576c578,33c895d4,FW,25-067,67,8,12,66.7,99,14,5,7,71.4,2,4,50.0,0,0,,0,0.0,1,0,0,0,1
2,97220da2,1576c578,33c895d4,"FW,CM",20-008,23,1,3,33.3,32,0,0,0,,0,1,0.0,1,2,50.0,0,0.0,0,0,0,0,0
3,ab651565,1576c578,33c895d4,LM,27-196,90,16,28,57.1,307,105,5,8,62.5,10,12,83.3,1,5,20.0,0,0.1,2,3,1,0,5
4,68dc0dac,1576c578,33c895d4,RM,27-045,90,11,18,61.1,196,72,4,5,80.0,4,5,80.0,2,5,40.0,0,0.1,1,2,0,0,3
5,3515d404,1576c578,33c895d4,"DM,CM",26-321,90,30,38,78.9,410,74,16,16,100.0,13,14,92.9,0,6,0.0,0,0.0,1,1,0,0,0
6,4b511457,1576c578,33c895d4,DM,29-359,90,34,39,87.2,595,146,18,19,94.7,14,16,87.5,2,4,50.0,0,0.0,0,1,1,0,3
7,984a5a64,1576c578,33c895d4,"LB,RB",24-158,90,39,48,81.3,622,279,23,24,95.8,15,18,83.3,1,3,33.3,0,0.0,2,0,3,0,7
8,4115ce4e,1576c578,33c895d4,CB,25-159,90,30,35,85.7,612,164,10,11,90.9,16,18,88.9,4,6,66.7,0,0.0,0,0,0,0,2
9,6adbc307,1576c578,33c895d4,CB,27-234,36,17,23,73.9,322,93,5,6,83.3,12,15,80.0,0,1,0.0,0,0.0,0,1,0,0,2
